(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev2_surprisal_buggy	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	294.056940672101	2.17865524936091	1.72913036583479	0.324141749584621	0.776433876143094	0.761786771766521	0.884810144224289	-0.986151676263639	-0.1213887368676	0.80496430181582	-0.0463874227257434	0.353613369513872	-0.295882227779966	-0.110397735419226	0.225735047033966	0.0480888083923538	0.00799699736565286	0.0409431603600828
2	293.189558959844	2.22184138664892	1.65510601346568	0.801425834243153	0.331004158097038	0.75672864440601	1.13887015072566	-0.684865757952157	-0.142604933462204	0.637019436882248	-0.0956695775632699	0.0809245826313946	-0.259618668731754	0.0156143179948433	0.175154049362086	0.0631808880723066	0.0306820683097041	0.0325840773289343
3	292.967316823355	2.22194128553122	1.73297805896934	1.09706686287737	0.0128740652962399	0.736735292675909	1.24400530150607	-0.554343966703051	-0.105733047561581	0.720713704654492	-0.147866145743907	-0.0737635970830998	-0.331693985087664	-0.0898082814513424	0.161956388955761	0.053729936779169	0.0454036869194959	0.0444119510825373
4	293.932744754766	2.19240977266597	1.6441506371777	1.03008911350499	0.151290744359429	0.743188275358729	0.932075448619253	-0.63429093724443	-0.208223067193253	0.749642319399392	-0.217265888659926	-0.0327504030257778	-0.231009282424742	0.0225792830052428	0.192098548162392	0.0588843674550957	0.046439906150251	0.0322142995105433
5	293.53931693722	2.22063835130806	1.71292056544635	1.24327011867779	-0.153176945511104	0.810911024761672	1.17351986069794	-0.733619862535267	-0.139360334470804	0.781224115318601	-0.132218053364871	0.140971699534769	-0.315689334161259	-0.103534522134479	0.179359159198086	0.0540015310419504	0.0296720756957085	0.0397939190872651
6	293.51291959435	2.15172839588883	1.74359811917929	1.1563474016042	-0.0266708300404029	0.698352527368553	1.26802710669925	-0.617642132192568	-0.107613221730547	0.596485072825655	-0.183383720531446	0.161832248267898	-0.329249143105205	-0.076231287384233	0.167087821426609	0.055288472514732	0.0361543083826978	0.0442572841778376
7	292.796866769886	2.23742576799842	1.70364428548442	0.809525127455473	0.314551059770377	0.801629464550234	1.08209037339186	-0.705157855211388	-0.041962314199123	0.727414173994473	-0.140910541218195	0.218572639228807	-0.308567687879318	-0.103022327672139	0.179625257449409	0.0504296057250764	0.0306122253031778	0.0399625919410534
8	292.65416312476	2.28890188817468	1.72468437559613	1.19133232322742	-0.0662315937868305	0.727052205364063	1.22021767777608	-0.69262964994263	-0.157639890699986	0.587986742464744	-0.1150626125441	0.187157614730082	-0.240728585528958	-0.0243621580303639	0.17001263528767	0.0646793137428427	0.0298848219697863	0.0351164830673846
9	293.268540209969	2.1898454490116	1.71615496841883	0.893983653867207	0.200105631832249	0.739827816931163	1.0408646066966	-0.64301725496166	-0.0655585004170014	0.64395345971733	-0.123877630320636	0.249467185235694	-0.293015744619779	-0.0998038875048833	0.182068873390494	0.0506680348944333	0.0252307623026224	0.0355734349330274
10	293.0549825211	2.30016146146762	1.6779688521448	0.990547518968243	0.0829629399801046	0.712150998810965	1.26718710446975	-0.758792610196543	-0.0403301437971282	0.779256708469511	-0.142101000793941	0.0545567900130428	-0.248151812681648	-0.143431869446934	0.174786296057518	0.0490616888431259	0.038916938939234	0.0331021574352519
