(Intercept)	surprisal_buggy	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.580476496309	2.15269398205099	1.69773695771452	1.115081623572	0.749369383923853	0.956572844986	-0.896438279182752	-0.116832621632663	0.79059912284177	-0.091156422106299	0.316064869787158	-0.257845904134454	-0.0686090291401016	0.217859437187772	0.0498208286995094	0.0116552140668315	0.0366397634664254
2	292.78510451982	2.1998348607744	1.62972907918937	1.13606604582652	0.743813602355522	1.20030915035795	-0.605195845890332	-0.147514625772369	0.61758636794182	-0.116952012128111	0.0567614949380677	-0.234314371759227	0.042359193675073	0.168731016315659	0.065485365090119	0.0328649368417167	0.029584285411213
3	292.594351556597	2.19894431245357	1.7155115437486	1.10765337965774	0.72385208214461	1.30477195772045	-0.474551144180022	-0.111816695049468	0.702046852877395	-0.158969909737003	-0.0929508537934555	-0.317921704847607	-0.0758637641781085	0.155586580624971	0.0557604435015542	0.0470003347418984	0.0427602336424081
4	293.52254846308	2.16365185510075	1.62707312676002	1.18204234250362	0.730042700378691	0.997202865170462	-0.551483368841823	-0.217182656895089	0.730840019623769	-0.227556788380281	-0.0533701528544014	-0.213331616069464	0.0442369980515357	0.185329141158692	0.0611019888870333	0.0479027483871528	0.0299058080773411
5	293.154685656845	2.20126492743309	1.68715025347348	1.08722700178264	0.802713812756129	1.23141197988032	-0.655171460938731	-0.146455988459226	0.764213177690998	-0.136486702124232	0.128551573121621	-0.307804149612663	-0.0914028995967325	0.173107436676636	0.0563494266896363	0.0304733146155658	0.0385439123275113
6	293.126959775607	2.13781862247506	1.72006789112335	1.12813932659851	0.694309873474095	1.3231229341848	-0.544244505184049	-0.107759822584687	0.585236519045917	-0.190294844483808	0.146103375991288	-0.322350429377786	-0.0643529455675781	0.161041841201994	0.0566180611722497	0.0371948900814036	0.0428786443820798
7	292.374161142372	2.21498704301197	1.68011963604447	1.13080212125496	0.781476892889731	1.14517807946677	-0.622862804016905	-0.0455359969719302	0.713518506111995	-0.164432231061919	0.191839863687105	-0.281614054887492	-0.0756187514330774	0.172689157493642	0.052184741154561	0.0329933303917492	0.0372268756788692
8	292.276743808795	2.26706013122313	1.7071290957765	1.12301769455968	0.712144953503176	1.27902597666534	-0.612467506950376	-0.16920753000683	0.568764807391704	-0.118651189829743	0.171653312500937	-0.228837356051359	-0.0112204951796935	0.163657687046132	0.0670941819089832	0.0307711656668865	0.0336908947258233
9	292.885090755465	2.17916089980317	1.68525601460026	1.09962356812507	0.730427767063285	1.09722590457366	-0.568481726461489	-0.0657268370926756	0.630898757441383	-0.144149526850038	0.223683417654065	-0.274512527806666	-0.0780629565741523	0.17586005229417	0.0524947187072917	0.027370178479741	0.0332085607083815
10	292.668780578299	2.2736248651066	1.66708928089059	1.07259701755502	0.699199946903371	1.32913672496278	-0.673837372410261	-0.0504902886868422	0.75538852673222	-0.152547860159542	0.032588736595957	-0.23412730657791	-0.125571186352128	0.168133431539399	0.051264859682641	0.0405002830760746	0.0312912500912602
