(Intercept)	surprisal	prev_surprisal	prev2_surprisal_buggy	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	294.076160496667	2.17883729828695	1.73064629322645	1.09463978608019	0.760279098689932	0.881816990379253	-0.988633134197935	-0.124397196265722	0.804096596736211	-0.0316686498935345	0.362368507917434	-0.305234703093363	-0.118649637457794	0.226103127873287	0.0482221194924702	0.00697443084007604	0.0419063567719258
2	293.218099382181	2.22196030705834	1.6585595688222	1.11815573550791	0.75289984301588	1.13517876140986	-0.68874206614557	-0.15010976307434	0.634293369741981	-0.0594611506211758	0.105987575286908	-0.283005883171028	-0.00519892750019821	0.175671840627847	0.0635429806367926	0.0279256130652534	0.0350376016048749
3	293.010980655409	2.22264026041601	1.73819319419286	1.08979624733722	0.730651818878646	1.23696502288063	-0.561231451203297	-0.116550182615513	0.717607848442186	-0.0981556802326703	-0.0406406731203179	-0.361188626809941	-0.116223276184062	0.162861834990124	0.0541744612997153	0.0417168136438824	0.0474277842498772
4	293.976559107892	2.19209528065472	1.64846190800023	1.16216956351	0.737842715736645	0.927907690134823	-0.639827733202744	-0.216471560268073	0.74757864851186	-0.170819663865301	-0.00373843535633511	-0.260407468835616	-0.00482855570258624	0.192730550787533	0.0591531382275466	0.0431006163407975	0.0353413095324537
5	293.602611220505	2.22105886938485	1.7175196025609	1.06647163635627	0.804559100661561	1.16279872417192	-0.741162466490333	-0.149991905116276	0.778487393140789	-0.0756790663664499	0.177600697274536	-0.351481253812979	-0.134953602167291	0.180474012729446	0.0544001451576526	0.0255189282782895	0.0435628602516785
6	293.552908311155	2.15167297339889	1.74851755138439	1.10788746656047	0.692949186528628	1.26193659472029	-0.623655536926325	-0.118476057177633	0.594606213778271	-0.131233283122447	0.194792570077182	-0.361479715629577	-0.105498254664314	0.167958746860868	0.0557174894348437	0.0324131907774488	0.0476773792123188
7	292.826018462646	2.23828712225791	1.70719939183942	1.11034567846287	0.797779163767914	1.07521941428895	-0.710488641300578	-0.0484920171208815	0.727044584853358	-0.104890310104337	0.241816967826508	-0.330800316187896	-0.124358667946899	0.180389848495773	0.0506004914784252	0.0280126343222663	0.0423466319373614
8	292.709124364653	2.29007541833066	1.72980291800385	1.10223377102051	0.721818966387845	1.21361016049926	-0.698444819987052	-0.169283632821298	0.581960598480732	-0.0617470760027298	0.223185696149149	-0.274246091049193	-0.0566775484294202	0.170795832467613	0.0653620849058858	0.0260471817675444	0.0386701754783107
9	293.317563757312	2.18964717208882	1.72032706716849	1.07739176151378	0.735279810181499	1.03486529388721	-0.646477949662514	-0.0750908767183899	0.641370447135052	-0.0841373448379707	0.274748179874347	-0.319293492649501	-0.122854183617864	0.182669744139505	0.0511362170984573	0.0223962695260595	0.0383309110603521
10	293.095653365611	2.29989507866776	1.6820074888445	1.0554979018103	0.706761019084199	1.26259597409923	-0.763787316981994	-0.0501354988456861	0.776056283852299	-0.0979913834761876	0.0840004987503808	-0.276253720617573	-0.168422495152023	0.175517991001686	0.0495247196549981	0.0356954328856728	0.0360751303024862
