(Intercept)	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.454215215524	1.91014174420337	1.0540879701933	0.778465258775667	1.81243493915695	-0.103629600480835	-0.411444377744716	0.585909009217915	-0.0647300808280965	0.263691845570352	-0.269149882953835	-0.101183496377181	0.19111038386832	0.0683368111879729	0.00683122872062309	0.0314356679037207
2	292.525192091362	1.83633247212593	1.08819035329049	0.774297259029305	2.10065573845013	0.169910950157478	-0.401746518195551	0.453091709454563	-0.084872135819242	-0.00301201370740522	-0.25273627160744	0.0164960689808004	0.142822843422384	0.0767086946142892	0.0277530237478017	0.0244142342053095
3	292.416194398696	1.90880550845292	1.05271369927	0.78301923823332	2.20091301613937	0.320833122504585	-0.441724557681859	0.469497648373883	-0.11846756321785	-0.0942911514485701	-0.319744336996206	-0.0774922863672543	0.128542282825403	0.0780212364293093	0.0372452921029197	0.0339474428815079
4	293.409073124698	1.822397774188	1.11846111125499	0.753101948110521	1.86375208649226	0.245622143516088	-0.51020657518818	0.572556713881903	-0.212503046805782	-0.0807375672536973	-0.231650976682489	0.0395666920277892	0.15808267997243	0.0771128434907032	0.0403363545774655	0.024036672133527
5	293.617897885533	1.9013397477566	1.01641192652037	0.807302501179543	2.09876095031665	0.141461409578788	-0.473198553422156	0.534046289997393	-0.0945881160246446	0.07892410516689	-0.354283997114814	-0.151256753438921	0.147358054388455	0.0776815264418717	0.0234048250782546	0.0375375511407051
6	292.805183692635	1.88831381195813	1.03084966641919	0.739222953068779	2.22846956706018	0.253736941122671	-0.412594924529469	0.388487027946729	-0.11926592509487	0.139309920584979	-0.339857142368416	-0.0752996210534758	0.131040497802482	0.0762240139991481	0.0267083197057575	0.0363674893610147
7	292.695598005778	1.88493762753107	1.08608112080858	0.849275670426579	2.04262874289961	0.183786713046784	-0.348729211330165	0.527752445724313	-0.157253331674828	0.12799507437269	-0.347847090033146	-0.152147554216644	0.145772574921065	0.0688957858219056	0.0284545548214621	0.0364373250315877
8	292.007719342423	1.89087200183335	1.08635934402487	0.748398031048359	2.22125193862178	0.209644359439377	-0.455588940189338	0.391832545685947	-0.0774306817006951	0.131460535588717	-0.25547279955485	-0.0387609523993784	0.134796850122057	0.0823540905427578	0.0219633477593921	0.0294018727800083
9	292.953894471449	1.90713013912058	1.06301578170336	0.759735431997307	1.92884787804866	0.222853268109393	-0.376020086048072	0.42082707552376	-0.126677671691842	0.197501325544535	-0.311379561495229	-0.101995281682026	0.152495701497467	0.0708838561797364	0.020909378722395	0.0296995779966715
10	292.674865565533	1.87319371312979	1.03782630268949	0.729861604592916	2.20435862597007	0.134475230937833	-0.374203881295712	0.545072791421532	-0.112659015472756	0.0268643000896935	-0.237312237704316	-0.176265141436754	0.143709257309484	0.0726917487544039	0.0311452089917624	0.0258903263332995
