(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	-3.69313093585909	2.85575089069276	1.56589353283267	0.662048324740372	0.172151247073412	24.0719482159973	6.45409652520895	-1.19311887677148	-5.18085887321835	-0.188367908938504	0.768503225342431	0.200527440838417	-0.155175506748607	-0.56964545894376	0.193045309294143	0.0596618275761759	-0.00547889154550676
2	-5.08331931868504	2.83715194750036	1.56132127559667	0.88876709724217	0.359342310732564	23.8736872218024	6.24956990242222	-1.18378399445355	-4.87640709535028	-0.0957990500786538	0.653626802374371	0.190277707321743	-0.271949259094407	-0.536841119136305	0.182805054487808	0.061695887204878	0.000771817328553559
3	-2.19124727895211	2.61589708766708	1.46773757140927	0.632860081078053	0.505504623056151	23.5363960642918	6.05482790588463	-1.07999510387212	-5.29167859092932	-0.0517627429602147	0.766792669647166	0.00313386745056554	-0.0314392652463854	-0.501350572566578	0.201691211094987	0.0581408555036222	0.00638423721569476
4	-3.6804501482883	2.78226833392928	1.58403643615398	0.619627352063812	0.379259393134346	24.0254990733656	6.22211022975167	-1.18074307645056	-4.93472967185734	-0.141037007597975	0.8042745189368	-0.0282107440358971	-0.13154346957848	-0.545720566054769	0.175967084214297	0.0699539526141397	0.0165774360877024
5	0.145122502870004	2.91284639219454	1.53275408811738	0.863462491693745	0.295084549840626	23.6362426160187	6.11132841488742	-1.64513372317116	-5.75729240088582	-0.129217221373373	0.343597140916325	0.173074762707557	0.284223069652115	-0.514952207142793	0.265557320980976	0.0806640862484358	-0.0241464220505589
6	-1.33861744784639	2.70567665701018	1.77062425121938	0.69567872840738	0.385544914868901	23.6987117363007	6.08421731494601	-1.4218531971845	-5.00762189537629	-0.147083007857685	0.621216435632039	0.0464523868890637	-0.0342085244509434	-0.509412366542721	0.197105437823794	0.0626503226789944	0.00444822614731417
7	-3.05598919897632	2.75980309782911	1.4116310329671	0.687400669883636	0.407678323848134	23.642859333317	6.33565232484086	-0.906923212833387	-4.7173431324758	-0.139983144779514	0.686575115599829	-0.114173027815813	-0.400654486677864	-0.521067026195884	0.143804236855325	0.0631326393415853	0.0311222458281539
8	-0.262043930713669	2.78826376036643	1.68714783117301	0.751865470742211	0.571391716613833	24.2296160982014	6.14821423480161	-1.2072225114588	-5.5599250034863	-0.498544113232744	0.490399750288031	0.0375997732180206	-0.264197955682312	-0.544412987268714	0.216471635089091	0.105789403987126	-0.00245397921956222
9	-6.55675909663292	2.78630469231971	1.6501902522412	0.643285192672593	0.523041551385288	23.9442972256306	6.15075811389599	-1.01049723996672	-4.91127178941213	-0.143921012199805	1.05953244449936	0.0730591472787803	-0.0432848018448461	-0.530770367163672	0.170132392564829	0.051390329853434	0.00175443766725813
10	-0.573261099456277	2.52883987061938	1.50022900758878	0.637209940549773	0.372921654903256	23.9045060383303	6.18373515959255	-1.2991812197956	-5.04091046996133	-0.250452189138478	0.742214446446383	-0.22339220120395	0.121135137552864	-0.527189762923319	0.192183287887658	0.0832286538304662	0.00860359175445428
