(Intercept)	surprisal	surprisal_buggy	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	291.543190025455	2.15140983360325	-0.204506709576899	1.53806037131747	0.991883064837632	0.777228361431368	1.27488262258789	-0.677837390445315	0.100282271155257	1.11997414200021	0.0624989444924677	0.467491961619915	-0.181762391525892	-0.048188497559395	0.20770200230744	0.0352897485299171	0.00353903780130727	0.0326271852667156
2	291.130420971593	1.9631712389069	-0.0104083128763624	1.47210825683337	0.966274316036807	0.763591948017745	1.53422380063152	-0.374504958655391	0.0462797004146936	0.920113651830277	0.0374387603246357	0.217027669969486	-0.178165338062435	0.0458357972686787	0.158453321975008	0.0533029617717831	0.0252762849486783	0.0287748468090655
3	290.59633215738	2.09649265940889	-0.183817739535755	1.5713132665823	0.995742637428826	0.76582405336117	1.66061247642927	-0.245800087509424	0.0829792466025353	0.984405913593952	-0.00986170101501902	0.0924214706313925	-0.24622524542532	-0.0196132543940496	0.145038093679057	0.0459556300442885	0.0365657102758112	0.0367386826605576
4	291.793535774364	2.74647970774696	-0.814980475477556	1.48928897046009	1.04628457303925	0.782467093770628	1.31603262840044	-0.338901546958422	-0.00521552016447746	1.03635852554448	-0.0887751457030381	0.107160227357172	-0.160596539547229	0.0462203997867962	0.176149846295763	0.0478330592466601	0.0404640977706889	0.0283461723764748
5	291.796499412408	2.21390511896968	-0.290093673995279	1.58105961530167	0.963796887048791	0.862774759637424	1.55873989511786	-0.426588364658538	0.0258579692301494	1.03337414913692	-0.0116889999685614	0.265994138506858	-0.256738929238217	-0.097842753410394	0.164292795281704	0.0472107229553708	0.0238765980907483	0.0370476368079381
6	291.312557115322	1.97407237109357	-0.0602248312621218	1.51607192336481	1.01362283153644	0.778421872879788	1.67481565800305	-0.321243577381513	0.110689690722867	0.868604658258285	-0.0589486449525506	0.310297525466354	-0.263959060036829	-0.0587992289408719	0.149996021815835	0.0459726300639919	0.0291466282376039	0.0386555129235142
7	290.650403152958	2.37068537392347	-0.384115410774234	1.54409671111833	1.03230964302836	0.826889527580703	1.49541579512637	-0.425987247551363	0.150633720554265	1.0294803159487	-0.0380216364716399	0.337352281385791	-0.218193797123987	-0.0681725523477848	0.164160482793838	0.0401357886842185	0.025774166232011	0.0354831195599577
8	290.303546354502	2.46846591302013	-0.457803697059993	1.55873241858624	0.996150078044291	0.751133999664357	1.64067887720736	-0.3832340318442	0.0372176274429548	0.868271972048292	0.0284123915934348	0.349726550723295	-0.163476428262269	0.0225623818707216	0.15342135875297	0.0553482640518394	0.020644201223844	0.0296938210214327
9	291.410468255835	1.75199165196129	0.206636635705814	1.56734794540458	0.95074142508111	0.769929126167624	1.40367352416604	-0.347291243369346	0.0968318051206436	0.876611788640003	0.00209851104562235	0.377221559784418	-0.219827438914936	-0.0453718284038203	0.167090404921893	0.0456788606961747	0.0194998627967216	0.0295694807252731
10	290.775196157365	2.12136881247717	-0.0905067861266968	1.57232543205582	0.966044625414809	0.759019162652684	1.6960328757549	-0.437499717122738	0.128066640298371	1.02511897975916	-0.0252280368489029	0.178711245976338	-0.157066864747664	-0.0842479940825666	0.156092614641742	0.0412760156942972	0.0327096168618981	0.0236732820856202
