(Intercept)	surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	291.346144557168	2.01698836779749	1.05694706464444	0.766520073932245	1.2003157579643	-0.729749617795073	0.553796318531438	1.57153607527873	-0.00220046047134277	0.454172748099061	-0.117593178820475	-0.00717715120738281	0.214952859426379	0.020048329415717	0.00867126392866236	0.025224563646393
2	290.820325618811	2.0165768069902	1.02635520065441	0.752648055564213	1.46462523735571	-0.410631776643573	0.503326302635589	1.36198004676806	-0.00945426883356803	0.209861114061349	-0.13620645044386	0.0701651958831748	0.163344523771302	0.0362662492597535	0.0292231581830624	0.0247640483687191
3	290.137183070325	1.98450065023422	1.0547859519104	0.765780102702221	1.57623705170554	-0.29328392583679	0.569979663419688	1.47740161208763	-0.0583698625873732	0.0826268070896709	-0.179208846885499	0.0184097461892569	0.151457616072262	0.0263065362719298	0.0407308706052999	0.0294028969165418
4	291.348904502	1.98772552216411	1.11434149463876	0.777386300637428	1.24022108943509	-0.36017979507814	0.44716447369371	1.4996279394764	-0.138392816406879	0.0942621194833701	-0.10746872856765	0.0948695227365491	0.181483161773086	0.0292750831437525	0.0449251363699772	0.0213560093585062
5	291.381952023649	1.99410622848887	1.03940741727932	0.8551265409751	1.49868732879793	-0.463140281074624	0.496206384432428	1.50336856362192	-0.0542990212188301	0.276146750567426	-0.21427679442349	-0.0538220939645848	0.168803808267785	0.0305745369862748	0.0260206306178232	0.0314676005195505
6	290.818793194357	1.97652006095104	1.09056453537631	0.786847331771429	1.62298417964283	-0.338279755196531	0.587367368228453	1.32471573600083	-0.116718228491034	0.283366725269254	-0.208434089883406	-0.0382622632364387	0.152292190355413	0.0268559363926374	0.034781262872864	0.0328117874234342
7	290.284282564549	2.05091859861066	1.1019140361474	0.826408362667853	1.44365998375567	-0.466272981640966	0.607564225599007	1.49892758563512	-0.0922661713629708	0.339633521909769	-0.151082652509432	-0.0524187895696865	0.168761996120891	0.0231349205579735	0.0298105949285071	0.0288365358925047
8	289.69631405855	2.08432431403049	1.0612673188006	0.737566834135329	1.57375655031465	-0.412616315141059	0.498829999668311	1.33320306516417	-0.0181005431909523	0.352478751900101	-0.0912819021063904	0.0904851941803663	0.158268622963488	0.0389812033218453	0.0239173089733584	0.0208908007223859
9	290.80481210815	2.03309177559759	1.02670238483187	0.762620159746289	1.32051271638273	-0.404013454350195	0.60219511520051	1.38577422446278	-0.0584905982339381	0.356387344615356	-0.144384171525867	0.00830339212690612	0.174068920205566	0.0240166966418928	0.0251388770946777	0.0210975059628469
10	290.40475020418	2.10331092293099	1.03137415084325	0.752914090399628	1.61111094288936	-0.470691062599175	0.613673464934178	1.51634167308824	-0.0759867360440854	0.156211882578515	-0.098980523162398	-0.0767215331982839	0.161098063079118	0.0215114584143651	0.0379074284407859	0.0190875971513972
