(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	243.997473422699	0.822151040070933	3.15202884598676	1.65206034373558	1.1293704670885	3.78292921464338	-0.321481938179407	-0.476442794935473	0.723718859869394	-0.0489400464312937	1.31116961941799	-0.199096609026465	-0.138338219632354	0.123137379870411	0.230377850405797	0.00540597473010549	0.0309096059172824
2	244.078126987192	0.860176763081742	3.19923545632734	1.7148617264387	1.11205483034917	3.85122473586511	-0.538668481294485	-0.402704827102318	0.39833229409119	0.205800383316719	1.32505472005555	-0.370960793246426	-0.30601666682276	0.147359693874327	0.244217610285078	-0.022521630028233	0.06633885780263
3	243.20245897529	0.96739643430063	3.19247193970704	1.52551358799032	1.12171119574944	3.68307068181782	-0.473150770215097	-0.213042010821802	0.913118839192857	-0.00629559969210921	1.20496589975287	-0.203559924961758	-0.202025882878488	0.137616656844463	0.192778900251937	0.0138977648767442	0.0421437190782544
4	243.138660179262	0.987049258121296	3.10652880782359	1.48384798483006	1.08533531198344	3.93935756551183	-0.417934759200759	-0.515848295705765	0.420105867937761	0.243048845816972	1.47982989199951	-0.182894178837808	-0.135199994772848	0.120011374623513	0.252465149183367	-0.0200841817288491	0.034606790564151
5	245.409401982657	0.923670641189965	3.07922850122112	1.66449180239345	1.08947953936982	3.66535267496744	-0.572142560195732	-0.368060003547884	0.567706969808589	0.0702756570700805	1.24220503786029	-0.223291618904203	-0.1170721745184	0.143847699794524	0.227305737405345	-0.00738638923671939	0.0406784780565029
6	243.843333206841	0.868838956914762	3.07259141997057	1.51509366717432	1.0849299884526	3.90514771147492	-0.371315303061254	-0.374471702707474	0.745355383582762	0.158471923678018	1.44648469249695	-0.307375923281209	-0.285670725710867	0.118348282519361	0.222686123145271	-0.016330049923423	0.0458353059686142
7	241.46363462865	0.992538014430936	3.10499660447259	1.6013696426435	1.03574220444298	3.81770586104367	-0.403379349369592	-0.202207012751701	0.693452954183503	0.15842894679776	1.50139699169493	-0.119188045717805	-0.113335916430567	0.117851960003332	0.211277978417896	-0.021710007578681	0.0314010747882458
8	245.571216014369	0.857728021529087	3.26728919385059	1.56286698518929	0.94695815948107	3.87545629546728	-0.361577710512137	-0.44115446642607	0.412862021455722	-0.0330191170867186	1.00613852531873	-0.300659649427004	-0.146523212725125	0.119445925736124	0.243261252473461	0.0216023494802278	0.0558051420958752
9	241.423609689161	0.892205860235787	3.09413393637363	1.5969590972346	1.11044899429778	3.86128198966517	-0.492788652024968	-0.35850903789032	0.849139831405129	0.233696092991033	1.61319056257188	-0.209022537564242	-0.260166394792402	0.14549535643446	0.214814909404837	-0.0273720087452153	0.048252590677445
10	243.597491043568	0.931316247595084	3.19079787222652	1.51968869624038	1.17606547202206	3.76458084314115	-0.424789486519493	-0.58483873633677	0.496214662016289	0.266003349143596	1.46597996616772	-0.243297325044543	-0.0221816471038646	0.134482963907941	0.248118795869978	-0.0222595401147316	0.0284953903389391
