(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.745942548262	2.17815162054986	1.72583427878528	1.10471647009954	0.740592903208404	0.903192455130672	-0.972394331840475	-0.117446256925194	0.803183804155885	-0.0830377999923369	0.337759654885277	-0.231974322928477	-0.0591960384659695	0.223603891657495	0.0482313025670889	0.0104803473688212	0.0356761883363142
2	292.921811586964	2.22233504253447	1.65379265014723	1.13566419088418	0.735403337472175	1.14866920361103	-0.67720028722262	-0.143530112417135	0.63569078927703	-0.114203098988825	0.072675815342368	-0.20829037117899	0.0562265040575398	0.173983709341462	0.0634846623769453	0.0319467742197405	0.028411889354048
3	292.726309316988	2.22221661887036	1.73258204489008	1.11281834098002	0.715324451659202	1.25183821389578	-0.547994324335827	-0.108572583981965	0.718339700528561	-0.153956528794598	-0.0733311155847809	-0.292889721031728	-0.0605520053211755	0.161018766876321	0.0540780499735965	0.045609328507506	0.0416251377243824
4	293.690266935916	2.19286062013831	1.64359462180405	1.18487549932928	0.722729624300144	0.940223563598821	-0.628237238542	-0.211121349233468	0.747321091946533	-0.228354906584497	-0.036031050257256	-0.187499715177298	0.0553207338038256	0.191173091853391	0.0593056529599141	0.0470371172853573	0.0289337641770222
5	293.306353624074	2.22090151799572	1.71399981337371	1.09376553648312	0.79346450924289	1.17976988618656	-0.729299191891406	-0.145489453811045	0.776726827414055	-0.133015270705668	0.144219131609297	-0.27995275696362	-0.07915153324397	0.178706945068074	0.0546549158840148	0.0294413534432524	0.0372781377763528
6	293.319096027833	2.15157728892015	1.74381967833108	1.13345444790596	0.685562225983122	1.27298257607026	-0.612881313873262	-0.112075739098618	0.591753469565687	-0.188348770948098	0.162342542119342	-0.296895146280193	-0.0529009369170801	0.166440335782063	0.0558581096646339	0.0362747653563548	0.0418195114572327
7	292.519801020011	2.23672501293385	1.70247545174574	1.12769809742941	0.773521123316915	1.09445176181463	-0.695951086573753	-0.0433548028273454	0.724870996936457	-0.15880707045408	0.21157000854528	-0.256661672199977	-0.0601836839765842	0.178231132506355	0.0507982559328667	0.0317366265771592	0.0360064765291395
8	292.43008022817	2.28933822848764	1.72510140579829	1.12853210045351	0.703140186984878	1.22587259920757	-0.68873660485078	-0.1615217077562	0.586902617980238	-0.118417776950236	0.188678292992432	-0.203832651851757	0.00347866166573194	0.16939286163533	0.0650161265611815	0.0298439494120805	0.0325446445457286
9	293.028890198621	2.19011789353637	1.71549104288414	1.09738080241908	0.722960513170201	1.04996631239763	-0.637194812925301	-0.0672296776967903	0.641629185687568	-0.138220301903422	0.245557051377356	-0.248828787481009	-0.0664727958534638	0.181113175357944	0.0509539238157002	0.0260702020399231	0.0320878274158019
10	292.82943989458	2.30105333867936	1.67800246144948	1.07624086882298	0.690875404905151	1.27425654816797	-0.753930934369696	-0.0425124639602783	0.777033838211534	-0.150938816555687	0.051606950238601	-0.207931597009363	-0.112821569206897	0.174005207029264	0.0493759609518038	0.0394562404126328	0.0300871465848598
