(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev2_surprisal_buggy	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	291.5831341552	1.94885652378777	1.53944416767203	0.151044218817213	0.839527152175255	0.774429001408619	1.27180413231409	-0.678359665084861	0.0886056765325375	1.11305093712305	0.0936755415876372	0.483802122666523	-0.204018155849992	-0.0671673755431283	0.208103460403696	0.0361776741122301	0.00123110141820679	0.0347165903002211
2	291.139724882207	1.95322480970206	1.47241472890626	0.772259965479687	0.193818075238846	0.762799368370881	1.53359008990725	-0.375698564075633	0.044560372107363	0.91899332893423	0.0444241640820532	0.221560431243607	-0.183265216931756	0.0413526152303221	0.158582189923416	0.0534252071282938	0.0246988607821827	0.0292740644939255
3	290.58301886059	1.91228401293439	1.57079654387101	0.921603333855901	0.074224935558071	0.765804855305017	1.66422534916208	-0.239570175392714	0.0778140549206542	0.980201753195516	-0.00696049867245857	0.0949355214102512	-0.247825350094889	-0.020640293923923	0.144581188539463	0.0464348675698283	0.0363013867761458	0.0368190011700686
4	291.71148826983	1.92989141709248	1.4856777936161	1.01897551914504	0.028879151883965	0.783072092224346	1.33517559613062	-0.309121476915987	-0.0255626856930739	1.01807374708909	-0.0863430199043072	0.110496072150489	-0.159951765815073	0.052089103074309	0.173742515377391	0.0498473584452813	0.0401789939243397	0.0277640120435221
5	291.739595509679	1.92250779166001	1.57932438601409	1.38875844522188	-0.423396262867745	0.865086159630922	1.56879874415572	-0.412267471525563	0.0218878240262648	1.02827836323866	-0.0265955686856114	0.258490366372146	-0.245771974551322	-0.086279510269169	0.163022884021302	0.047752028528704	0.0249814876707774	0.0357763082289071
6	291.28491102549	1.91296112581021	1.51503086858182	1.39313155976038	-0.378616230018413	0.780375319412365	1.67796826801222	-0.316098939186195	0.112337606322821	0.868269969305949	-0.0723906925809497	0.303278914905647	-0.254245060071936	-0.0493976539595913	0.149501022323426	0.0459485735158815	0.0301493138296126	0.0376174742989569
7	290.621946388125	1.98632818079845	1.54273015174998	0.893034399306125	0.140012964864442	0.826920594954622	1.50290468394847	-0.412932573430742	0.139970085636224	1.02127169627534	-0.032869490256937	0.341498473334257	-0.221316162236391	-0.0697671804016972	0.163151230584927	0.0410981406483082	0.0253657953760472	0.0356280627247446
8	290.270270347666	2.00984541315994	1.556692806451	1.02468869706596	-0.0273682827304061	0.751970425551042	1.65005222372355	-0.36632316383427	0.0251792998607009	0.858177507130971	0.0280802939231405	0.350023499256368	-0.162362869238405	0.0245797132843189	0.152119541677361	0.0565417619366244	0.0206487250033836	0.0294148554132467
9	291.439782408749	1.9592909760435	1.56855391466326	0.798180673350366	0.151494266709591	0.769167264695493	1.39828436573773	-0.355753053445937	0.100610292840685	0.880571279721599	0.00714419456732133	0.379600677448369	-0.224155159450238	-0.0501708998253272	0.167780741500813	0.0452530074834325	0.0191506844071813	0.0301062606502428
10	290.76031277553	2.03032827497279	1.57184385372349	1.08930943605013	-0.122986341233658	0.759707747110358	1.69865713788625	-0.43315576833293	0.126787312213104	1.02336654967332	-0.0294531006735092	0.176418764658057	-0.153941845679693	-0.0808895319138561	0.155725577695124	0.0414464633253997	0.0330390857172667	0.0233120951593909
