(Intercept)	surprisal	surprisal_buggy	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	294.050196571288	2.6649930229557	-0.48678951326312	1.72903479906929	1.09988859858418	0.765727302185665	0.880768847897239	-0.999128651883998	-0.100817977487889	0.818873305479382	-0.0773405650460458	0.33769522957571	-0.275182162759198	-0.0951026810628123	0.226351711931016	0.046361102979604	0.0104137058166151	0.0390724342504356
2	293.173408802321	2.22843499510537	-0.00667215724304772	1.6539129848321	1.13226232550162	0.758571320257069	1.14074900210335	-0.683031405003411	-0.139387664436483	0.638125301204822	-0.108422259414298	0.0729054198677864	-0.25017835434905	0.0241288695053421	0.174887567520729	0.0630240183965145	0.031747893059743	0.0315928534341124
3	292.984746211604	2.43991893325252	-0.217792030864651	1.73409728670778	1.10958559027769	0.736713030099058	1.23910378097404	-0.56265951340926	-0.0997634316807009	0.725964635579674	-0.148302307611843	-0.074287729187679	-0.3321063354173	-0.0911295042273587	0.162597059376565	0.0531245241943224	0.0454762396577782	0.0445613451145494
4	293.983081071643	2.74698188920966	-0.5546363023605	1.64667614359012	1.18000748594243	0.744294443929038	0.919284267984263	-0.654824141114707	-0.191919341652818	0.76314742153562	-0.223552195476357	-0.0359874898852457	-0.229037281080833	0.0203478464892972	0.193747650355713	0.0572809273479889	0.0469979447815291	0.0323402679370957
5	293.567575555345	2.39734211491432	-0.176704833049487	1.7145229758574	1.08956106888652	0.809926942004539	1.16769853393469	-0.741640243911223	-0.135902790597082	0.78518042270488	-0.126497363504426	0.144110538286205	-0.320434403026476	-0.10895612944468	0.180082020812403	0.0535398290584693	0.029257888811957	0.0403919700836272
6	293.497411491248	2.00267506766009	0.149087432311936	1.74273842383353	1.13006077785791	0.69826533617898	1.27152576147745	-0.61191394882891	-0.111740987495877	0.593040947294041	-0.182242185389014	0.162623567805625	-0.329574554944037	-0.0755153918871381	0.166634766057155	0.0556959756928607	0.0360355588282455	0.0442095357163493
7	292.80200969426	2.47424007820453	-0.237100429451678	1.70373532301696	1.12336050761052	0.803363474554264	1.07957841696579	-0.712016033013413	-0.0329659115218055	0.732911097182576	-0.152720332282609	0.211855704691292	-0.300926083973178	-0.0966493657208874	0.180033547890326	0.0497253640158809	0.0315413392662183	0.0392366456191379
8	292.669687082782	2.42853315790247	-0.139457516012108	1.72568376440022	1.1246513591027	0.726749127673778	1.21652900753201	-0.698469217349041	-0.154307599334781	0.59115974206978	-0.112670900172159	0.188740629507548	-0.243099580730887	-0.0271762301937363	0.170502035286215	0.0643014864444492	0.0297123856482626	0.0354268169653701
9	293.216034992259	1.77905638280714	0.410678972249077	1.7128505599862	1.09579407297261	0.741216615017206	1.0524931765287	-0.626013035081648	-0.0748181803257639	0.634443315492302	-0.131064376558385	0.244980412992644	-0.285901864855652	-0.0912116259840328	0.180619657158475	0.0517641453233821	0.0257185780448304	0.0346223530691525
10	293.075405852236	2.59328720080262	-0.292633590775062	1.67925685229414	1.07319194594184	0.712594334625088	1.26071405093488	-0.769942807911398	-0.031509647897908	0.787084016637547	-0.145705763168297	0.0529658275966006	-0.246279441815353	-0.143663995339129	0.175621233999522	0.0481819635174859	0.0391971853587242	0.0330376412983965
