(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	294.624304336899	2.28798848541219	1.7948393937059	1.06121714059895	0.67910644737455	0.682710421347836	-1.19377281794513	-0.267442987261693	0.648580615185201	-0.112523682080405	0.377816233204518	-0.239804072005436	0.0172373196899166	0.235509262786671	0.0562952832253398	0.00628714168193133	0.0316921107002745
2	293.678603493593	2.31372340857067	1.7310134608434	1.07862562153332	0.666720850108027	0.931910546879067	-0.909016921028148	-0.277351313545627	0.521594461643606	-0.140717281772045	0.0955715187291081	-0.201800937890301	0.159528928906249	0.188334801253344	0.0665522090057227	0.0296203384223622	0.021705990250424
3	293.474942640447	2.33938285631938	1.79509082906764	1.06413864363606	0.679157760863267	1.02997247878757	-0.786417074024532	-0.260828684533181	0.585788085281366	-0.169327212683139	-0.0285518909227102	-0.287414171818135	0.0300916715618196	0.174250758963772	0.0603033460326118	0.0395871639287893	0.0349739191151147
4	294.525112066504	2.29386428496211	1.72037424774826	1.11842037818252	0.65586677475865	0.714785862842493	-0.864006690175053	-0.357135360937549	0.636856292349555	-0.248085586940392	0.0197485354309671	-0.196750541504252	0.149040617458329	0.20558728718407	0.0639248429036676	0.0413528163361301	0.0243436825113343
5	294.383000167318	2.34820106136643	1.78060334256038	1.01889956304909	0.714468429605084	0.934630668291692	-0.976033063017727	-0.312040043072295	0.622241153152728	-0.14194423184913	0.190197167054847	-0.293525522198942	0.00708259488544695	0.193268248062238	0.063609782077686	0.0242999517928095	0.0343722009578477
6	294.030499026858	2.30388547723791	1.78154804699326	1.05624395426485	0.638037846158493	1.05548482326359	-0.86155358268139	-0.247470901922983	0.47779458783497	-0.193455076221492	0.231463929108362	-0.321795879460083	0.0450263784119726	0.179371162609524	0.0605565069512194	0.0296925697570134	0.0384434149504202
7	293.946408009665	2.36909434584281	1.77254655090536	1.08411204262725	0.725862362763935	0.804434804364246	-0.953070561555481	-0.19336053072304	0.596640142131283	-0.214040163835758	0.234085216985497	-0.289017426669569	-0.0284967231017997	0.19678340448831	0.0566137080985649	0.0303172136419775	0.0352917903551188
8	293.371631030779	2.38016927538039	1.76896697901917	1.08848378817078	0.634607798428926	0.982633196290912	-0.916861064788427	-0.296779139225126	0.4652017947269	-0.162468627246645	0.229253540338807	-0.211481997662277	0.0715541070977368	0.184277550518668	0.0702737776792954	0.0270073618770682	0.0300794657406606
9	294.169711607694	2.28214511627126	1.79540117491829	1.06769364915228	0.654217876102027	0.823566571674165	-0.863975480600673	-0.231817545500521	0.508762456046241	-0.180344870847532	0.234444711143941	-0.256493327522489	-0.00167114476730876	0.195037639013075	0.0572862958576397	0.0252140156839675	0.0299269724744798
10	293.965653847781	2.42890341884456	1.75367478359928	1.04819559131112	0.639781868546021	1.04532118704163	-1.00895078203203	-0.211292273313763	0.643817002379141	-0.175091298610605	0.0723295176524056	-0.236952949417228	-0.0612269370497761	0.18809497708283	0.0573143331049333	0.0351965802186978	0.029609928082016
