(Intercept)	surprisal_buggy	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	241.720286486484	1.02050619881888	3.34475114221664	1.72186323468456	1.07983652254356	3.69068297033107	-0.431580762408423	-0.496769316343687	0.71419214210514	-0.0404194826788057	1.36268764985695	-0.126279400585816	-0.00374993073930836	0.126302114280538	0.219253597795921	-0.00492984157747062	0.0187705658692066
2	241.931680815507	1.03720142717256	3.35912991702667	1.80096629784072	1.08704945220621	3.75171007167471	-0.642358973396384	-0.430216141067516	0.399666092103098	0.188508998586227	1.36227394928922	-0.307745973104208	-0.177588805768834	0.152315343864876	0.234667411365569	-0.030550295785145	0.0534833439780948
3	240.575596264207	1.17148980024537	3.33277879785418	1.59344497515767	1.11913685136626	3.61548947295136	-0.549545760697811	-0.218165069977584	0.942585780440866	-0.00394129996284194	1.25869134787671	-0.143686345772316	-0.0748896326242435	0.136565432163103	0.18141840948223	0.00570344382170793	0.0291043667710616
4	241.259078896562	1.15746224957311	3.27898900185975	1.58592526350816	1.04126389872533	3.84124838832941	-0.508944997222058	-0.546579082143076	0.424072359051626	0.20356599745767	1.4791249098616	-0.113717616790515	-0.005145292298958	0.122663371869747	0.242863391541543	-0.0254161642684381	0.0221510264579353
5	243.098725618359	1.12693669366041	3.26246923652985	1.7300457747924	1.07889897200159	3.60167762257791	-0.666728614539677	-0.378478747672995	0.607819855456605	0.0489448534684845	1.25695894452789	-0.164943622688617	-0.00801318715275741	0.144536443771385	0.213927237981836	-0.0129121903273188	0.0286071430448884
6	241.393665943441	1.06359636717901	3.25734306383464	1.58205824487111	1.05236023340228	3.83259962795082	-0.452392083268513	-0.393478687559532	0.763004384990627	0.156497364403413	1.48444019100019	-0.228542647030239	-0.118293581295531	0.117386810198861	0.209975940930914	-0.0242713083591988	0.0304016256530734
7	239.068276587018	1.163351673189	3.29204705751569	1.69073607098216	1.02119347249323	3.74810174093732	-0.474842887621851	-0.214887159600282	0.69517281564606	0.151951832966242	1.53551326680063	-0.0637815602565942	0.00873962976382998	0.117626373611066	0.199485937608328	-0.0306226781594616	0.0194232950009643
8	242.556191689284	1.03636781904316	3.35033636653765	1.61125636852006	0.925898926018802	3.81379516786943	-0.427795308088096	-0.386526373272293	0.501278024972341	-0.0157403441282061	1.10880320229249	-0.230279747327571	-0.0123779798433398	0.118981902127787	0.224535538564191	0.0097696177667561	0.0426355425716022
9	239.32758859027	1.08886499624314	3.26036567518038	1.6641426603164	1.08401232480993	3.79936229088519	-0.584679655761056	-0.376674932572224	0.848572342372358	0.208576757428756	1.66403788374283	-0.174010307699628	-0.142968599734368	0.145652126179911	0.204092877097399	-0.0348678330347036	0.0390266520065236
10	241.514092460752	1.12027829110939	3.38165241595183	1.63430154223567	1.13322894722302	3.65716947049401	-0.51580656034759	-0.614623004587957	0.461926199910984	0.236676229056245	1.489056385362	-0.176670810318795	0.116260303900598	0.13701314665746	0.239878001903656	-0.0291283804906685	0.0153623541809887
