(Intercept)	surprisal	prev_surprisal	prev2_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.717762001717	2.31567764628535	1.78640765859815	1.09282501551783	0.70640512321483	-1.17865744346784	-0.216043559905851	0.71410634645283	-0.123719243660507	0.34933947557069	0.0631405010755005	0.338488085580344	0.230799531903655	0.0484326753915924	0.00759104237947301	0.0196177913826681
2	292.873338829242	2.34171278976383	1.72657002272514	1.11111923232848	0.943079364783828	-0.893856837881516	-0.226283603172825	0.593914509935629	-0.159991165667774	0.0714342723804311	0.0851676120319985	0.467757552056363	0.184287119400415	0.0581117043707819	0.0312180708935162	0.0113392666847927
3	292.54718016024	2.36668067903331	1.79402168299938	1.09117313716038	1.0485743836049	-0.761481199271363	-0.206812500845399	0.663336331641519	-0.186415042821564	-0.0532497747227925	0.00808361448678897	0.342565140502526	0.169253732611452	0.0510144509182908	0.0414257245912947	0.024642895534466
4	293.671025822365	2.32027525328028	1.71570610476146	1.14570912081364	0.726848874299583	-0.847172908365985	-0.303599132038211	0.70048520626528	-0.258041259302719	0.00387774025533227	0.0934425027393142	0.45170873850992	0.201401504043359	0.0555334873907423	0.0419845971572314	0.0131235528629741
5	293.489247316411	2.37444784469263	1.77838098587695	1.0518209855636	0.939944078547846	-0.960394169696581	-0.25461502961265	0.703760513233482	-0.158924349652661	0.171684983086167	0.0130496641182989	0.323098894945731	0.189730724037454	0.0540221940702973	0.0252427852462315	0.0248258993879309
6	293.196581629734	2.33184726907178	1.78616595198589	1.08549883901864	1.06194758359922	-0.850769794151301	-0.196127369930578	0.540289037857146	-0.208710875134357	0.209145139318348	-0.042358943368026	0.358407149364506	0.176226312893571	0.0519801084737909	0.0308833820983569	0.0269493853387359
7	293.031906522715	2.40428575209504	1.77392521687323	1.12125617167611	0.818328360379638	-0.93011520214055	-0.142719665245808	0.668581934966199	-0.234103171111605	0.20129021698016	0.0272840077180818	0.297836199536352	0.191663235489319	0.0478017004354981	0.0324775740728349	0.0245654312328074
8	292.462398724686	2.40840097258227	1.76484222073129	1.11853006559289	1.01255138797973	-0.90031877057635	-0.241757143334722	0.528633719326043	-0.170746130578706	0.210255042469228	0.0614454353940948	0.373125407326171	0.179046210078632	0.0619447897655264	0.0274376551298518	0.0199495984869249
9	293.404736151436	2.31156494281805	1.7946831916257	1.09762095119639	0.842817102393613	-0.845700445885177	-0.180003873038467	0.569444907544586	-0.200668354916512	0.206841060298887	0.026267440045384	0.292496721784848	0.190464706234774	0.0490203676716424	0.0268056059533294	0.0199399475010791
10	292.978493052314	2.45086785169282	1.75084749701846	1.07622773976746	1.0679445200938	-0.98505285157908	-0.159847078965073	0.712318133792862	-0.182988282290888	0.0619388725888987	0.0455022629745342	0.24446515525558	0.183247769565214	0.048966977954188	0.0355437880560914	0.0184311337405737
