(Intercept)	surprisal	prev_surprisal_buggy	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	292.281068388221	2.07558133426622	1.63245629058905	1.06614055422577	0.781248005458671	1.16253551635309	-0.788298631883203	0.0814279196916243	1.03816600933244	-0.0425958904870401	0.391220969693699	-0.230336371436305	-0.0666894759376206	0.210249326308742	0.0347104945415602	0.00973640584960094	0.036590228586738
2	291.710670826981	2.08176092081673	1.56834539297103	1.06511953223484	0.75267223574659	1.41717625746421	-0.489321486577322	0.053286896532077	0.869815234696017	-0.0739833401116964	0.130461530531165	-0.222257631144948	0.0209197440300529	0.161526551313934	0.0491488598379729	0.0324344581019536	0.033151352827799
3	291.072388529325	2.05703790816052	1.6298101310056	1.10344759790571	0.754227985857832	1.55910849590783	-0.34561557081623	0.0930863383466327	0.946329201811914	-0.119744463628738	-0.00697518853369238	-0.283384528136856	-0.0520684914100291	0.146011220046511	0.0416157973797388	0.0435575884417071	0.0407410923064563
4	292.055929414846	2.06643249512177	1.55419569243525	1.15174703531666	0.765715123947817	1.21412935409319	-0.426104049118853	-0.008502989372176	0.984850621753329	-0.185871424547321	0.0409455851681806	-0.191377987203379	0.0459797610433466	0.176570326731965	0.0449064540284461	0.0450650462900569	0.030983270760786
5	292.33334141848	2.06788344158597	1.63616405318155	1.0591403036398	0.856452886095139	1.44487002372484	-0.537726186689573	0.0289758889432707	0.988836892788601	-0.116967994225894	0.182219618718435	-0.294753025229529	-0.121926284257166	0.166646829142294	0.0436070314678087	0.0307833805363038	0.0404891784325538
6	291.855512561461	2.00985111254719	1.62108067145194	1.08789363167129	0.746400981200146	1.56579566287234	-0.416135090257808	0.103213769917109	0.834622883975048	-0.157896808144651	0.221857538682761	-0.299600825996381	-0.0856960302719978	0.151843412534548	0.0416040518955699	0.0361971352780414	0.04317132648572
7	291.219599942553	2.09535956546891	1.60206901680164	1.09848690909835	0.817638108570154	1.36035755748083	-0.516780856408681	0.154544358215661	0.969308148255584	-0.126280730281616	0.25292358911894	-0.259443685452106	-0.0840639111030748	0.166978963199678	0.0370486866906571	0.0319388478892896	0.0386727344299277
8	290.883349125073	2.16373168222892	1.62069336757469	1.08965791873763	0.752276837148383	1.52623320784967	-0.492395531729408	0.0390450159401493	0.822248984164976	-0.0822065377397306	0.261736510273612	-0.214055006560645	0.00131121452428206	0.15502295300669	0.0518339542902976	0.0279518261703553	0.0339350422240002
9	291.827709337182	2.06445895624112	1.61386588317391	1.03948004205685	0.754315616028943	1.30097482052248	-0.466365025668688	0.123182870016358	0.876763971753318	-0.103138934579416	0.293508563624646	-0.252852482509026	-0.0553766037237974	0.170030936444265	0.0385318751717081	0.0263237785700933	0.0324484180414453
10	291.198285126433	2.15434532948943	1.60162891397517	1.02103414668122	0.753824264476416	1.57051121833288	-0.545941116314128	0.145085258207514	1.00752793624504	-0.107358625990727	0.131834279146838	-0.202027494820779	-0.117538975987293	0.158621879641723	0.0359986990365443	0.0374227146166759	0.0290590287846961
