(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	294.794629851703	2.28806763166909	1.79410108342394	1.05898931479598	0.509192192661898	0.178535341390608	0.676468959962832	-1.19713729487248	-0.265286251348955	0.651459727758929	-0.108068304022857	0.378767283853479	-0.266396605104658	-0.0025674890194045	0.236109883230643	0.0560243166598336	0.00608207953354611	0.0337283997811289
2	293.893286501921	2.3136055804165	1.73012986977014	1.07624156964652	0.610322159997666	0.0668459461435369	0.925442037522417	-0.912123697662307	-0.274629928533225	0.523389302779077	-0.136467491949101	0.0964504783623263	-0.234736961703247	0.134003224764076	0.188940397841803	0.0662936301236245	0.0294295889229481	0.0243812899002874
3	293.661952759326	2.33933206349782	1.79449948841238	1.06166521230238	0.577235353366626	0.111476776882643	1.02431216767849	-0.789809325661763	-0.258391679552307	0.58841045277919	-0.164447141579281	-0.027158120772517	-0.317008260398225	0.00811710251091164	0.17482102775517	0.0600383258473169	0.0393139625008966	0.037211993770393
4	294.641853272085	2.29387406750569	1.71982883754176	1.11688487189901	0.350454210562865	0.311057034440518	0.711079871423223	-0.865718049704044	-0.35539471924972	0.638242029160888	-0.245651478693419	0.0203048328175015	-0.21501286182249	0.135752162782006	0.205917216781925	0.0637483697506771	0.0412524320208245	0.0257486167586685
5	294.545795059382	2.34820563641478	1.77953953979403	1.01632017703359	0.502166231369113	0.220511995299854	0.92975024703373	-0.978505767370309	-0.309640164939757	0.625106785654622	-0.137907375625222	0.1912739993012	-0.319632185743442	-0.0115278931055588	0.193715922841539	0.0633203642135151	0.0241040441256384	0.0363411860410971
6	294.057155804398	2.3039429401181	1.78144636815334	1.05574789713451	0.0879859867740187	0.551532079575469	1.05480721650648	-0.862008198451933	-0.2470492519672	0.47830070808887	-0.192670241553191	0.231662076388197	-0.326268311092593	0.0417157255051604	0.179443325239902	0.0605069935460431	0.029652191895684	0.0387882789972566
7	294.223342257454	2.37009571407872	1.77129295215451	1.08094752281045	0.82746057371434	-0.0877916209410088	0.795093789862872	-0.95842252516949	-0.189584471760964	0.601247397585575	-0.208624343033575	0.235348415405392	-0.330717734649133	-0.0612778196207658	0.197656581973581	0.056146078623837	0.0300868823585468	0.0385335499528753
8	293.508819925449	2.38003552423276	1.76824277643333	1.08650895819669	0.423356544899253	0.218831769565277	0.979318166953327	-0.918687602229295	-0.294947553113456	0.466412265048659	-0.158962263842846	0.230055144405187	-0.233367140051083	0.0549549171382113	0.184592327143534	0.0700992903898631	0.0268547339627515	0.0317475683285481
9	294.310843458463	2.28243977521366	1.79484181440362	1.06578907582131	0.445443276763576	0.216186480407019	0.819337927212707	-0.866002165275382	-0.229976760531632	0.510542818629625	-0.176153655683365	0.235418685675306	-0.279878208342404	-0.0191989645179225	0.195414020719671	0.057122280850483	0.0249729264326608	0.0317519595530659
10	294.134406832626	2.42856749523378	1.75291135261638	1.04629873527974	0.526920412698024	0.121264433402827	1.04064804056206	-1.0112128758708	-0.209015126944943	0.645849731329332	-0.171062305517848	0.0741132335268552	-0.264058509147537	-0.0815260384018915	0.188532001274949	0.0570758134571802	0.0349208198257712	0.0317387907493045
