(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev2_surprisal_buggy	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	292.371472906885	2.07171044087705	1.68509353725435	0.196497795221043	0.871695232108894	0.776269620938923	1.16428959595586	-0.781394447446521	-0.00441688886929585	0.985328980613258	0.03848989077451	0.443043050117783	-0.259084184923175	-0.0926730629911631	0.210250408386135	0.0405133560107436	0.00292063279688734	0.0394484179967295
2	291.746136098522	2.07793594512368	1.61225515786668	0.716299339721752	0.353266322461759	0.748851393948747	1.42526317894413	-0.47642773170498	-0.0267899017922013	0.815858108300158	-0.0164489376346869	0.179860717948639	-0.232575256708669	0.0146427271758765	0.160598632194706	0.0550400610163409	0.026736813569448	0.0338215194677316
3	291.106290631038	2.05206058702781	1.67346525451881	0.852475147699381	0.255162335174851	0.750462447927492	1.56417819636725	-0.332990834489086	0.0164571687729412	0.897716368244792	-0.0643067644689645	0.0397489184580228	-0.291929784020757	-0.0605146683556709	0.145328601816293	0.0467960006626805	0.0381256943378176	0.0415539717005015
4	292.070248879198	2.06104231333549	1.58490251065245	1.21423765683949	-0.0586040918916234	0.76368283507447	1.2231336946263	-0.413021284664961	-0.0756529472755838	0.942995529462505	-0.143319487261443	0.0770393059150279	-0.192985101364614	0.0455629868284648	0.175615978301507	0.0496357371752758	0.0408978987197778	0.0310591746546385
5	292.304625749068	2.06198194892923	1.6744248246492	1.6020929015764	-0.536674144509606	0.854936122342193	1.45507126961367	-0.519762784850682	-0.0388465242502353	0.94636202484714	-0.0895408040829862	0.209571652689108	-0.282148441461081	-0.111559126642696	0.165362573159441	0.0482358638484406	0.0276757061612176	0.0392630893028307
6	291.861596044097	2.00457232008704	1.66016249665928	1.38823930458587	-0.294612134199474	0.744173597608938	1.57635862114689	-0.399139080120141	0.0313764821643638	0.788681469005738	-0.123235656909802	0.254114488527249	-0.296408227272745	-0.0824299760766338	0.150636405376536	0.0467150241901736	0.0326563041265358	0.0428673030292377
7	291.259365596877	2.0906961545631	1.64735204772392	0.784751830384244	0.317834016752061	0.813151750702037	1.36522877270653	-0.504941298230835	0.0778109564458465	0.92226756821328	-0.0701291511511981	0.2958740334396	-0.270782383357218	-0.0941657578466227	0.16635606930901	0.0421718861917974	0.0269363686066257	0.039837578943516
8	290.951529286148	2.15750801860989	1.65646707776204	1.24308729147517	-0.147331235535449	0.749473001792247	1.53301263388355	-0.477130745279151	-0.0333736345537339	0.775318747506736	-0.0445089518152298	0.294402071593755	-0.213971637470861	-0.00303475801250165	0.154034038916076	0.0570196666310659	0.0241977907604519	0.0341612506512788
9	291.863971668061	2.05827896246413	1.65945941643297	0.934916401101236	0.108904464822974	0.752522843885666	1.30784498984356	-0.451004644422997	0.0443464924607315	0.828776095588922	-0.0518473257839511	0.333584267726146	-0.259592950697481	-0.0622020305321173	0.16910543924633	0.0439443975871715	0.0213703825489445	0.0331763187925791
10	291.248854771542	2.14892792495638	1.63594870843281	1.02141287781121	0.0035185161258542	0.750491296541364	1.58042846430639	-0.532289715355308	0.0712057072830006	0.960714909628318	-0.063171267542308	0.167093456958405	-0.207688360911626	-0.120071008257211	0.157759880786358	0.0413253791573583	0.0333504445199395	0.0296800271186848
