(Intercept)	surprisal	prev_surprisal	prev2_surprisal_buggy	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	294.925654824751	2.29004309312362	1.79866311262395	1.0467307075675	0.6811736788471	0.664734030284997	-1.20475221154847	-0.273994729280994	0.648060661992464	-0.0584005095582737	0.408701527685529	-0.310264871961952	-0.038750333715915	0.23725073305107	0.0564418805576575	0.00245669719222241	0.038194836641064
2	293.970153547154	2.31535645830431	1.73449215459033	1.06123197414202	0.671226449099301	0.919759298248799	-0.915411535995292	-0.284187811104929	0.517649077223801	-0.0858449509632999	0.131324540432725	-0.275483767086428	0.098545093056031	0.18941128558545	0.0668955986827376	0.0255016759687999	0.0287745849808377
3	293.726694836951	2.34137722491404	1.79983747495512	1.03620531900445	0.682951686657303	1.01796640987362	-0.794556721212249	-0.267863270765486	0.583779638457639	-0.109070337202268	0.0125404913357083	-0.356666638197609	-0.0238908706832449	0.175393619646571	0.060520435451009	0.0352132328500593	0.0412018760954782
4	294.78373744014	2.29514626990731	1.72476753220586	1.089134478959	0.654719322663103	0.703301940324524	-0.870882237671076	-0.362522527071903	0.634864764121169	-0.186794208167767	0.0592241012018372	-0.266229526358865	0.0934640929778169	0.206592212197331	0.0639787704930972	0.0370954116785912	0.0309657464576498
5	294.651376263582	2.3500406650456	1.7833761177559	0.988329507400633	0.717125447442561	0.920207424991195	-0.983434538051188	-0.316849972541008	0.622606673357187	-0.0830873289568995	0.228962419730328	-0.363950192299165	-0.0461124073974105	0.194468405508042	0.0635818630059993	0.0202003602860038	0.0407822464870562
6	294.246753798001	2.30611933732673	1.78579133121753	1.03221137779534	0.634225262713692	1.04629335291682	-0.86803998384699	-0.253161184797297	0.478153605919815	-0.136435083011432	0.267271839451923	-0.38536450757204	-0.00398757848397273	0.180306194885085	0.0605582425144068	0.0256171200945758	0.0445333366915116
7	294.247802775154	2.37270169040066	1.77631036767223	1.06412814381311	0.733849809207637	0.787396044054115	-0.963179687145658	-0.198998634011315	0.59714104551913	-0.158567309543542	0.269700799839389	-0.362566681659597	-0.0909366540659	0.198310706456806	0.0566135602135381	0.0263534097036812	0.0420949230099824
8	293.608405526602	2.38219237758025	1.77345962986514	1.05679197341423	0.637161727714625	0.973887720161679	-0.923029687563891	-0.30424605321231	0.460329608496248	-0.100820740142917	0.27146433287808	-0.278561803638978	0.0166711357873655	0.185102133711676	0.0706169697991376	0.0227466854337052	0.0362809871574334
9	294.439836138909	2.28393227860753	1.8002383790549	1.0435520982661	0.655450352267075	0.811237849955684	-0.869059853185159	-0.240564740960988	0.505944758866488	-0.122819336788416	0.270377518704063	-0.326870123930252	-0.0567831030832872	0.195967905268359	0.0577218103693912	0.021147650669906	0.0365644690171092
10	294.211995373253	2.42939657074538	1.75777722188543	1.02750590811173	0.64197902724568	1.03588097023383	-1.01517841237629	-0.21855751105947	0.641221001417466	-0.120172772202441	0.110172624873555	-0.304400963676887	-0.115232327422696	0.18909770632817	0.0575932974305165	0.0310624889846544	0.0359562747925173
