(Intercept)	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	292.72654079312	1.81040994812115	1.07455702416752	0.820399935928848	1.81228004303507	-0.113707430190683	-0.216955275916161	0.783608316437965	-0.00657923073773091	0.315890749183647	-0.244230039970774	-0.127047029488955	0.190959613433748	0.0556551809009873	0.00500901141723905	0.03408910133262
2	291.936844685008	1.73388573287148	1.11787396995943	0.820077521865828	2.10613414314283	0.170895209485657	-0.229341699340446	0.616816821654494	-0.024921359005873	0.049152802567205	-0.240278859952428	-0.0351924350833933	0.141271290243147	0.0687190792485965	0.0248240217735744	0.0298348145580322
3	291.775779217777	1.80762856940352	1.07707626708117	0.795012380383408	2.19783377140909	0.317260860634798	-0.246740672774192	0.644758075689952	-0.0661004046137831	-0.0630693352921013	-0.290009514347618	-0.0999383944256646	0.128050660549712	0.0674445516009634	0.0373114787379239	0.0371800147780492
4	292.748714413585	1.70557614699598	1.15132541961032	0.800993102886466	1.8691131170906	0.242063851266223	-0.319101402299695	0.744548707524798	-0.158613123829969	-0.0340679891752096	-0.210848567633731	-0.00305087748803162	0.157099661484373	0.0671018221559744	0.0393134718167821	0.0274514775307875
5	292.793477210142	1.78754396963658	1.06553572234892	0.857746872997769	2.10375369081874	0.140106484246594	-0.269324375148627	0.725104602098155	-0.0461326118799436	0.111314302412547	-0.316556718305784	-0.183484827485239	0.146050178591452	0.0656339988456258	0.0224070957037844	0.0393608113723767
6	292.21621764789	1.80588187327703	1.08493351325352	0.755404023917774	2.22215117979174	0.24570557173073	-0.229926945758969	0.555217940960919	-0.0805991272011353	0.169554997451339	-0.30124366704863	-0.110765724679203	0.130585302238682	0.0663539707617331	0.0263789482262613	0.038968998913829
7	291.662816723211	1.77568970573207	1.10349140154489	0.869026116889629	2.05892588440638	0.185509934686497	-0.150739915316081	0.702462531995917	-0.0813442658263827	0.199177083390674	-0.303270970335727	-0.141750423283984	0.143581005845662	0.0582440682459016	0.0243586439600428	0.0372779441245658
8	291.29912942046	1.8106093597775	1.10788038324793	0.789690770580371	2.23235072290511	0.201856166628795	-0.275084245908661	0.559662828245241	-0.00665532187856263	0.191307366888677	-0.231476950197655	-0.075036249117722	0.133577533226717	0.0723745753552385	0.018431826427494	0.0324240474974763
9	292.097364553348	1.79246100450854	1.06985290756384	0.798034540671866	1.94434522571687	0.215991928795346	-0.177537156569354	0.598258012194646	-0.0533319388828535	0.26932870268581	-0.279346937614926	-0.122933165074428	0.150990191604068	0.0607615059890513	0.0171206276203393	0.0312658463473218
10	291.857152408455	1.75991230305594	1.04692073337865	0.757008439712002	2.19844045127431	0.140865981204871	-0.168621379963318	0.732048809804233	-0.0551193357287267	0.0837584330267419	-0.205407744711288	-0.184958266100229	0.142468079547736	0.0602551759106721	0.0292044622457441	0.0270937910569904
