(Intercept)	surprisal	prev_surprisal_buggy	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.960898618327	2.18626597415667	1.67697144779762	1.0934981490543	0.768485700736336	0.890104860650588	-0.993845913948442	-0.0313787716488706	0.86331108343304	-0.127142100819077	0.298974208446919	-0.270218314714795	-0.0868422585258326	0.225170475092953	0.0420558678798416	0.0152473146518337	0.0380346852250362
2	293.155122668329	2.22899851780255	1.60765011345183	1.12370304190779	0.760237877267762	1.13511084869918	-0.699019842892976	-0.056806234426911	0.698010921135176	-0.154963108627935	0.0275492625400021	-0.248936386184782	0.0224757790821002	0.175723070490689	0.0568812856868007	0.0369365286830368	0.0315328341283467
3	292.94287210121	2.22897452636238	1.69295400044354	1.10127111809731	0.73970689442436	1.24268156423407	-0.568164728762945	-0.025673136192119	0.773889092211193	-0.197016309021712	-0.12091038695071	-0.330259231450444	-0.0899613231295727	0.162376687642271	0.0482062263916928	0.0508003197141434	0.0442038717656103
4	293.903269505492	2.19911045836922	1.60367248977607	1.17373797658809	0.746504459966082	0.927933062832212	-0.646331612516571	-0.130603234241424	0.800853808434024	-0.270729706877453	-0.0774129776458256	-0.223184978616833	0.0282011670554725	0.192588407331363	0.0534970393266493	0.051856715107819	0.0312207346713761
5	293.527640198068	2.22788069075754	1.66645284763268	1.08182720909902	0.813288033430743	1.17002598798192	-0.748829515959516	-0.0599259011801573	0.83641894263948	-0.176577693100001	0.102475756177016	-0.317578652764212	-0.106111017234098	0.179983274680715	0.0484812623135205	0.0343957723486682	0.0397695092490237
6	293.488125787287	2.15886414853497	1.69794069114719	1.12072863617108	0.701470826643577	1.26360533774122	-0.63411453109961	-0.0237768713628301	0.653727876154154	-0.231161587175573	0.119137205625062	-0.325676219854785	-0.0751882750137362	0.167781066809484	0.0493098040342612	0.0410834698402167	0.0436690980579509
7	292.761076035096	2.24467061111548	1.65694040023151	1.11614192783089	0.806492602021858	1.08178269337693	-0.719028391013026	0.0409528476127646	0.780971711293213	-0.199198969181684	0.171660499178275	-0.297688488959087	-0.0942889538158389	0.179993484475348	0.0449081466043617	0.0361535100903104	0.0385741550855417
8	292.596418533575	2.29649352592619	1.68303013014701	1.11771513716765	0.730216213143167	1.2159048476424	-0.708507740806293	-0.0769118454978688	0.645303742759152	-0.160490667397559	0.146690091611329	-0.239325558128227	-0.02045236288567	0.170773094717261	0.0588264215108161	0.0345687440836424	0.0346342804693707
9	293.21033847468	2.19802561881009	1.66394612884105	1.08528123412214	0.74271898785341	1.03929951597291	-0.658409542850983	0.0225328635120474	0.703078908134647	-0.180908209527782	0.20363528072023	-0.283141283268614	-0.091529910461136	0.182559701816656	0.0446098328692242	0.030946376246552	0.0342903934239042
10	293.007829506494	2.30895513259972	1.64393844669039	1.06604470714408	0.716199802270761	1.26219349852638	-0.77367973259333	0.0389934985945458	0.833930154771595	-0.191807832788241	0.0122015923528629	-0.241344496684737	-0.140715360886333	0.175267760896959	0.0431790544050265	0.0438499810421324	0.0321416393803279
