(Intercept)	surprisal	prev_surprisal_buggy	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	291.466112652815	1.95127501000691	1.48789590776168	0.988230139543192	0.780026492211939	1.27551622307059	-0.68187381024076	0.16341865055652	1.15866515722455	0.0224739971607647	0.436216674274121	-0.176862628770295	-0.038073962289148	0.207695782674494	0.0311733060649033	0.00728091621646405	0.0318353513686715
2	291.088169062762	1.95722459569768	1.43328989515691	0.96056138347612	0.766019653550091	1.52911889390687	-0.386369721050211	0.111939406323934	0.964767560046872	0.000132340457930324	0.180267205600318	-0.176979822367697	0.0484313702390162	0.159180967244528	0.0484304657806587	0.0292839419383975	0.0287981554357371
3	290.533189538551	1.91747614941202	1.52964215227545	0.99158447606842	0.769185481251215	1.6613343521522	-0.251121747150285	0.145315972676598	1.02269425343559	-0.0499782312359199	0.0548268521874615	-0.242909000688908	-0.0121192290948392	0.1451047326454	0.0418184917416612	0.0407274453224879	0.0361662846036703
4	291.67222829538	1.93471976673844	1.4542121789319	1.04417068267907	0.785238185336933	1.3279925187513	-0.319755988904045	0.0353256653202428	1.05645668693959	-0.126689859576738	0.075845421465484	-0.154934109500402	0.0584916040198921	0.174470360785373	0.045556896197428	0.0441624727392995	0.0272171961077885
5	291.741789304101	1.92819541341849	1.54039560162721	0.958849773926402	0.866596617402854	1.5611596592971	-0.427901664649109	0.0838091243256656	1.06815883724082	-0.0535708285632376	0.23185083863224	-0.253558134286219	-0.0905102702782754	0.164073218519065	0.0434491941771782	0.0279727325837015	0.0364634436782254
6	291.257603750262	1.91778646849883	1.48042044799706	1.0084339361417	0.782262653329433	1.67017876714259	-0.330952969200411	0.173774599562661	0.909070336779988	-0.0979994113325592	0.275871944638274	-0.258431132742481	-0.0517026978022608	0.150492444016041	0.0414138584005356	0.033000969505471	0.0379570461359122
7	290.578495226562	1.99081103266608	1.5018735270659	1.02829648089267	0.830546148986508	1.49973453919154	-0.423692055510293	0.206316505803978	1.0616678448436	-0.0764149793031693	0.304164175527448	-0.214638113766025	-0.0607451838172597	0.163637124328209	0.0366089059235776	0.0294862344159635	0.0348144817669928
8	290.178111338291	2.01527749011876	1.52135805255314	0.991596451046598	0.755098949661655	1.64518876161948	-0.378561367028112	0.0911953833090817	0.902912313758615	-0.00889399388785672	0.31737358690295	-0.158645111943167	0.03465748443488	0.152884295184407	0.0516831025485296	0.0242867648764354	0.0287364918248162
9	291.375164051441	1.96431728132312	1.52432770500204	0.944404614624131	0.77158982007742	1.3943306712427	-0.368509409526201	0.171725058670352	0.925140307529977	-0.0403355451076608	0.342248966239811	-0.215325839869135	-0.0381129962042781	0.168436965850624	0.0402728709015031	0.0237567477787071	0.0290198148806547
10	290.684397931806	2.03556440330927	1.53895339192119	0.962097203712082	0.76272989437523	1.69176640363799	-0.445912273708372	0.193199803166487	1.06721105840794	-0.064561842727087	0.145743621614901	-0.150461381766397	-0.0765842904360408	0.156443571895086	0.0365081703432127	0.0364342032103777	0.0227561874376189
