(Intercept)	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	290.718276973739	1.62779322929446	0.982894624183036	0.795244046850013	1.88402743656491	-0.066665545860918	0.0390416091064664	1.1068159886003	0.115840210113669	0.48087501138779	-0.166519601778435	-0.0476941554245594	0.18341147809616	0.0405389878874117	-0.000593733617616694	0.0296990854929533
2	290.170046957553	1.55700409190435	0.970840381088472	0.781756165830437	2.15718940639582	0.215150350065352	0.00927953897045561	0.924264989449367	0.111917841865379	0.227531212781941	-0.168321987457127	0.0266939669713088	0.135366781112507	0.0552608930310304	0.0188485724384767	0.0278238941664256
3	290.052811040047	1.65938602123083	0.979416392432565	0.792191904481275	2.25369636946563	0.350258381688839	-0.0141939308132206	0.935428938418621	0.0526212506636893	0.120104471608476	-0.233289173469369	-0.0367308419864827	0.122547041588865	0.0554125606641787	0.0309477997165852	0.0346429193714058
4	290.922756743953	1.56151370784841	1.04121665795604	0.795565834559332	1.95206958236253	0.291654311572968	-0.0882531341681681	1.02147842964377	-0.030104064469839	0.133390558829086	-0.148967918867432	0.0583801490595028	0.148945229561625	0.0547287735952507	0.0340119030606655	0.0245231793862287
5	291.188948347399	1.66566356812343	0.954845739880908	0.874776019111634	2.15636808426676	0.176213048915923	-0.0527343967484518	0.995542605338072	0.0645354977107396	0.278351215228955	-0.253428153370961	-0.123736431496141	0.140567255618055	0.055140850391399	0.0173955685059081	0.0361929399882047
6	290.476268700225	1.59786887380698	0.997484473687811	0.7900637946368	2.28452401686866	0.282446526156605	0.0267664750272443	0.852605998543061	0.0242888761791005	0.337480804350752	-0.246410175311234	-0.0655509852304363	0.125230579126975	0.0541334154125384	0.0213920114814553	0.035472802523142
7	289.892396025222	1.62673718440815	1.03181953950881	0.848121861672362	2.12752881555166	0.220460982045785	0.0766520805014064	1.00802996497901	0.0218991521432653	0.3568581652409	-0.228901068611108	-0.0600802625864364	0.137568998757315	0.0457131925540156	0.0196047207772175	0.03406510706147
8	289.374693545947	1.65360332408669	1.00299122887615	0.774728749303257	2.30790627298815	0.250167645462418	-0.0382297911626501	0.860787601992485	0.115544951402564	0.365567050942931	-0.161258277951454	-0.00630097310318716	0.126384623547315	0.0598818725547265	0.0125618756071093	0.0289708651156913
9	290.638987795563	1.66064439341981	0.947144830273903	0.792034423507466	1.98569538756808	0.248811144459241	0.0412121127339223	0.865744762430513	0.0624417200858791	0.428911177451992	-0.222075963678574	-0.062770803040288	0.146332935753277	0.0506952463341316	0.0123814378653616	0.0284684447752663
10	289.977538413974	1.66673705108182	0.955857774977784	0.765162850057656	2.2806045767501	0.182159523519059	0.0535899730230945	1.0001783253889	0.0583168285689067	0.240646617344297	-0.134658669566617	-0.108035018514225	0.135239063858082	0.0480371984497114	0.0239007624120299	0.0212508945048355
