(Intercept)	surprisal	prev_surprisal	prev2_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	290.940805333734	1.95368219114202	1.5315363849792	1.02852779311641	1.3095807986959	-0.640000248417982	0.136113531735281	1.16590643620475	0.0474498425647557	0.441549205421293	0.0616864719134548	0.189231398332872	0.202039368339966	0.0292754079719655	0.00539286556412918	0.0229830361313172
2	290.630896154175	1.95975265694804	1.46643002828343	1.00422082239284	1.55927168106929	-0.339223540146717	0.085973094878672	0.972605415924724	0.0129513726728333	0.183631358366126	0.0542984290103387	0.27401019200446	0.153127592033643	0.046762113454415	0.0283254221981946	0.0202458873110307
3	290.076140726858	1.92238357686505	1.57042820775795	1.02518126724408	1.69158891840644	-0.197986956732087	0.116752489558699	1.03577843745574	-0.0388548705304837	0.0488966911600655	-0.00892833821944534	0.208716381750541	0.138613948607479	0.0393737635965403	0.0409598687850628	0.0282437645074771
4	291.225515809875	1.93481735987565	1.48255122890607	1.07867826873418	1.35555225811239	-0.276691743701461	0.014651151806889	1.05847525179747	-0.107156795295234	0.0869326711990178	0.0880354719422261	0.293131682655653	0.168688613694117	0.0434278403211689	0.0423025767185036	0.0175728188690955
5	291.222677135637	1.92874074905145	1.57533729256042	0.998256306634132	1.58668640225584	-0.377860119438024	0.0640137820038008	1.08822606574399	-0.0363946524720309	0.242668464389633	-0.00110621212700117	0.150994564139972	0.15816954033667	0.0402520672878654	0.0264323451700724	0.0289824511059506
6	290.78126384855	1.91834859159771	1.52009165114069	1.04823811084776	1.6946619351912	-0.283431473466005	0.150658268914027	0.91337592858539	-0.0856591841746357	0.277929280267468	-0.0235658119519219	0.195131620260656	0.144961723653993	0.0393211439028072	0.0321691030950901	0.0283144719949104
7	290.029326268293	1.99448363465371	1.54190959060362	1.07289705179581	1.52799696966304	-0.367830952088287	0.180543741009446	1.07487455990152	-0.0619227196802352	0.299181008415732	0.0360562551732402	0.183787407336045	0.156756118534793	0.0340183624787464	0.029334182606605	0.0261941895616517
8	289.62942458264	2.01843575672829	1.5498228462076	1.03429083292088	1.69086963429423	-0.331364249584682	0.071299691233058	0.909462277316227	0.0119520176595906	0.320339660256922	0.0676782037039672	0.263640232249645	0.145724381234034	0.0495993903085921	0.0227955145647264	0.020230767258052
9	290.985284268328	1.96782546404539	1.56472243376046	0.980071677618655	1.43019699435462	-0.318393254232093	0.144345126689168	0.919929215882534	-0.0238940497275928	0.347333406695734	0.0121340972299054	0.179541099506223	0.161953987351786	0.0386811175152336	0.0224016782809651	0.0215231096378652
10	290.172909470565	2.03290322851668	1.56893280640205	0.996047095789245	1.72911834527276	-0.392856811334937	0.165809041158353	1.07362093175115	-0.0403793458539698	0.153000021402263	0.0742050625857856	0.140288833275842	0.15000811703978	0.0349456680083574	0.0350332534501645	0.0155383803497543
