(Intercept)	surprisal	prev_surprisal	prev_surprisal_buggy	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	291.548371956483	1.94507008745481	2.38947236344326	-0.850169927549844	0.995757366178794	0.775855223500164	1.28108994487721	-0.663870056781886	0.0637677955291455	1.09818185950355	0.0848397596895259	0.486327434468222	-0.183061367899947	-0.0514922815589359	0.206802555248608	0.0382094845903208	0.0014022945579428	0.0327518047991876
2	291.140350544691	1.95179438918476	1.93641470996552	-0.463579492112015	0.968637255009089	0.762734107447893	1.53562154865206	-0.370445823140173	0.0283353196786877	0.908866294902048	0.0491373337515894	0.228912613649759	-0.17817262252904	0.0452911207460174	0.158217871938827	0.0547806093533616	0.0240087047989507	0.0287226736823587
3	290.589450763124	1.9110364144181	2.01252719184199	-0.440806770671701	0.99764289968322	0.765272468699655	1.66507582833266	-0.235805390535413	0.0624909937107676	0.971583480047997	0.00157986534488882	0.10437154492876	-0.246415338165201	-0.0206374742887735	0.144388786608809	0.0475896840744667	0.0353343368675853	0.0367201269799737
4	291.710922271796	1.9296940648685	1.5384075646922	-0.0526734159963166	1.04810858138783	0.783118061375769	1.33550521255664	-0.308537678275133	-0.0272341173778322	1.01710514898431	-0.0860151133718015	0.111169327449008	-0.15930876574805	0.0526303627777134	0.173698903473813	0.0499775969139893	0.0401205741341154	0.0276984599923306
5	291.770506539872	1.9227937422811	1.98969488189268	-0.40937873642002	0.966596049005476	0.862320477220245	1.56597243633385	-0.412839783991961	0.00437473105563543	1.01921441821563	-0.000192600979723816	0.276417169745703	-0.257160958323227	-0.0972721257236222	0.16330387541177	0.049008951478279	0.0226907592503887	0.0369397765511967
6	291.31090608676	1.91340222322581	1.72107538218357	-0.205128288582256	1.01474262629059	0.778022750568852	1.67688452499619	-0.317393519510275	0.101748131076765	0.86290026210627	-0.05351740466415	0.315426967554357	-0.264543041065436	-0.0593233726818102	0.149731828452076	0.0467146649212637	0.0285949901809091	0.0386942274215707
7	290.624398108796	1.98489497566502	2.0088370071558	-0.465566744943377	1.03523223421486	0.826564911772013	1.50492570148644	-0.408394796470136	0.124104220364381	1.01250359472425	-0.0264181622452141	0.349302134995395	-0.218324098084033	-0.0677833888165151	0.162852547394239	0.042315373169051	0.0246249272872006	0.0353516538236234
8	290.2757255259	2.00974145901301	1.6252660660932	-0.0682800916001773	0.997573723799075	0.751710340114929	1.65006886975031	-0.366022699924622	0.0223909141774425	0.856409608772015	0.0307189529980888	0.352072324139317	-0.163225603214697	0.0235100316156053	0.152111662089028	0.0567623485843944	0.0204110298362285	0.0295123743835112
9	291.445120971398	1.95756566481773	2.17687000265082	-0.607491196628252	0.95302423477223	0.76888639591265	1.40038906467127	-0.349941948783766	0.0794939064623471	0.868799434149686	0.0177949802667278	0.390244020416178	-0.221157616754088	-0.0492228066076705	0.16742883752091	0.0468874301959076	0.0179506336559478	0.0298686183320697
10	290.768002060042	2.03064620614254	1.56837297663125	0.00361237409329199	0.966121148369608	0.759155983100405	1.69802361543592	-0.434153136218105	0.125904439090758	1.02307719896468	-0.0251503928675901	0.178836279373847	-0.157182685442823	-0.0838855792857813	0.155834141760635	0.0414943817234586	0.0327074560574784	0.0236455566134145
