(Intercept)	surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.816178354725	2.37814492261251	1.15157454978326	0.668677376464791	0.583154319392859	-1.27226590921967	0.59303635814276	1.56522655965098	-0.230829810148405	0.326386671603097	-0.21612720995205	-0.0366685321259349	0.243480365703447	0.0180908265519442	0.016231809076202	0.029795921305714
2	293.03292618973	2.39274109131483	1.1605417100917	0.668207318750793	0.844156050854302	-0.949506384590742	0.551831411600334	1.36534823916303	-0.234842494551615	0.0423637048048708	-0.220299252967631	0.054057659226374	0.192502406886582	0.0332394934571459	0.0373610159961942	0.0265377529217258
3	292.572853433003	2.42637982470846	1.14559808493124	0.68769041686986	0.910313335372494	-0.861827893837045	0.617296943716263	1.49576077806071	-0.269069730615226	-0.0645933647792656	-0.268912101659654	-0.0465162556839013	0.182375745329963	0.0217235214449142	0.0476867820081264	0.0341240936498872
4	293.703992667352	2.37104399664049	1.20561744388029	0.65165103648105	0.608110805198308	-0.921663805468268	0.497938734545697	1.51246994180629	-0.357735505593265	-0.0248406189200923	-0.189258466165632	0.0839155390892622	0.212319014519916	0.0247690389286828	0.0501310131217014	0.0238477200717041
5	293.705567260761	2.4406124821277	1.10523742693356	0.720769718891964	0.842844774326041	-1.04019240983968	0.535006343800673	1.49356961366456	-0.246814185204419	0.162131172947363	-0.303009180695264	-0.0655848301849067	0.198377791824984	0.0287678289975497	0.0317889534757527	0.0353209299742321
6	293.159828932969	2.38569257364179	1.14967698798176	0.654112993324576	0.986466056805735	-0.897487171625961	0.61801278474855	1.34235083702801	-0.315358018651733	0.165468925873059	-0.3022877707498	-0.0540972388317175	0.182013318729314	0.0245527313180987	0.0406614161467236	0.0376819431563216
7	293.091368842502	2.45574631892544	1.16831998765803	0.745760992574547	0.726088865671132	-1.03049232048076	0.651574049320763	1.49293937386028	-0.320961625276124	0.215017785826278	-0.273326483372452	-0.108947987725847	0.202770616427333	0.0204555878755252	0.0376484073085482	0.0343365212093423
8	292.273390112579	2.47003783589013	1.16804745229616	0.633998809790541	0.904574461880059	-0.976413028126535	0.550666411056404	1.34394288257852	-0.258599145071163	0.203382986300553	-0.18515318116295	0.0289736072807922	0.189471825577348	0.0349376267603506	0.0339009790159263	0.0275450755908255
9	293.180188886368	2.3714562131005	1.15876717693649	0.661858501927951	0.722897925237129	-0.937571145104067	0.642303852286773	1.39064852088773	-0.287098022288707	0.183850901023263	-0.223235908886108	-0.0519319925882228	0.202190840847336	0.021201107781556	0.0342453832226957	0.0263734217916593
10	293.093203166837	2.51564924447929	1.1275126358674	0.643110585426574	0.947851324984867	-1.05024268859072	0.652280452064179	1.52697508579806	-0.276731411573335	0.0155602740239472	-0.22307593621788	-0.155251217808377	0.192039405686038	0.0183547219091985	0.0439279740580379	0.0302208637888621
