(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	292.822374484552	2.21979331620665	1.7613264172564	1.0900537536803	0.783348530454267	1.07430779182584	-0.957147724065509	-0.127552244198249	0.897902977125094	-0.0665701489586313	0.418444130410386	-0.27719629563781	-0.0241200364141557	0.215225145040142	0.0460360235538685	0.00701855550526991	0.036194795435914
2	291.814804615724	2.26193665165702	1.69602113170856	1.09719394490305	0.753988067621462	1.30481739013394	-0.671326080438175	-0.141375981528687	0.763839945987157	-0.0806107919259384	0.202219788943958	-0.24037574905907	0.0869384770442417	0.168434086668867	0.0575231985603596	0.0257372205060028	0.0286213992224687
3	291.601559249147	2.27066009966177	1.78308067713126	1.10547759673832	0.74524494183489	1.44096148425296	-0.534690130020393	-0.116656567840053	0.850147559443372	-0.139203731570034	0.021422947259752	-0.318391684347336	-0.0154575303149196	0.151875483969956	0.0483904644619007	0.0406780407512436	0.0397753296796306
4	292.64850069025	2.23596110626594	1.71744434602276	1.1799687803031	0.773751896251064	1.11367886972394	-0.607930688643131	-0.227277623400468	0.866143146427748	-0.211730140743907	0.0749850425088534	-0.242840766838077	0.0749293441502486	0.182527951229501	0.054263327422891	0.0409471216300343	0.0310873857164907
5	292.660601167491	2.2444337645805	1.76062205862509	1.08223597444677	0.81978564627201	1.34633196207373	-0.715115224156932	-0.169678682709524	0.892180998132001	-0.122776977176682	0.223919853447746	-0.333640106589092	-0.048736392851482	0.171757695442665	0.0509733981085526	0.0253302921222426	0.0388129121600801
6	292.229154130714	2.1989365234334	1.77417110807506	1.13340700778376	0.705747763452025	1.45200613136099	-0.605362257016164	-0.106524366406771	0.72035733679192	-0.16936305664124	0.250496267555494	-0.330743942106554	-0.0162682189365914	0.158771646900614	0.0503346403703219	0.0316298743212673	0.04180715404483
7	291.526276811842	2.25655766081336	1.7460288659618	1.09937368749107	0.801242798805653	1.23515649722246	-0.678981940001247	-0.0485215198422074	0.861036077937675	-0.131997998972283	0.303027993718339	-0.286167721037685	-0.0300133921228318	0.173323101497394	0.0448444388009896	0.0274697764936652	0.0357343586079714
8	291.210580386332	2.28851856873654	1.7601731021558	1.11215955310542	0.716420815470293	1.43418399732537	-0.651654889441516	-0.160564274890779	0.728728771530525	-0.105686579261543	0.288626557257734	-0.230317427792894	0.0520896380655539	0.1599527624706	0.0589939652848448	0.0252794112931872	0.0317015956039407
9	292.183430730924	2.22583981326536	1.76450417558966	1.08550648789788	0.719289921421473	1.20668059640696	-0.631889505781429	-0.0870724987417154	0.752389277505771	-0.122248451122952	0.323253470307881	-0.265245611171669	-0.0177216788170194	0.174253418992828	0.047653562464957	0.0221833820213695	0.030830500788946
10	291.773722253262	2.32613826064155	1.73490644575059	1.06870744020262	0.718554810496908	1.45017063267116	-0.736658192026717	-0.054996708560164	0.889842494564636	-0.126946225082722	0.15606490441817	-0.24152690895238	-0.0784347809321323	0.166510331445751	0.0453953691635601	0.0332811248651654	0.0295771666151368
