(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal_buggy	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	292.073255090798	2.07033798558179	1.68350541303549	1.07297748714684	0.739668938484607	1.17982666623556	-0.766696169246125	-0.000418851685498669	0.988508137188096	-0.00171278513888984	0.423699115692694	-0.190038674553729	-0.03936230297738	0.208233062382023	0.0402458307843764	0.00578868876145696	0.0341269280092463
2	291.503061318963	2.07803930331066	1.61272387869312	1.07312837203255	0.713493663059068	1.43288111518469	-0.46874478047969	-0.0275036362898263	0.818884946167898	-0.0359085574221115	0.168489244373615	-0.179556020255644	0.0548373121447525	0.159510581009427	0.0549613542563026	0.028247291798068	0.029862394653111
3	290.866870414847	2.0524641070171	1.67345024753141	1.11059896864786	0.719171337237202	1.57162668332907	-0.32542615439577	0.0158282947522112	0.89964882772599	-0.0800679608566211	0.0326566743664211	-0.244872598723829	-0.0247970170389216	0.144252690936211	0.0467451076496337	0.0392525748844213	0.0381964008785005
4	291.853223101687	2.06130082941411	1.58624232009397	1.15805367481806	0.732492034701122	1.22947081344798	-0.408790725333714	-0.080809935798544	0.9429507133155	-0.146608700904312	0.0761015849743962	-0.153040817426022	0.0734759774913101	0.174886320212964	0.0499396170016199	0.0410420011120942	0.0283562259916507
5	292.100265575093	2.0631751271938	1.67681427082786	1.06692211573917	0.827078539066383	1.45877056096712	-0.519180499053204	-0.0482657041577733	0.942986683081471	-0.0753674614571835	0.218918253639842	-0.254401129426201	-0.0952661739312181	0.165049674665711	0.0488772026501193	0.0264554513931587	0.0377817642984099
6	291.687627187039	2.00496509480086	1.66188279368736	1.09583677318985	0.719279504339394	1.57907924390385	-0.396642846202182	0.0239732514567853	0.786077784235472	-0.118285580910118	0.258050295127627	-0.267546584253681	-0.0629552714843981	0.150215986783097	0.0472250707197174	0.0322003969349817	0.0410471047369765
7	291.010132544294	2.08954039470425	1.647649603616	1.10605118564892	0.775508026229895	1.37535785822737	-0.4962349029065	0.0756328748234865	0.923184491276176	-0.0888638606554192	0.286265384180047	-0.218219934497435	-0.0520733793531634	0.165088693454123	0.0423245322807275	0.0282735213856083	0.0360188482778433
8	290.743947655811	2.15826446022825	1.6579313998543	1.09822379832926	0.715065037723725	1.53827931224162	-0.473989704013046	-0.0386039227914404	0.776174917271228	-0.0448654028767502	0.295703557046922	-0.177313188609785	0.0227167984295823	0.153423762811729	0.0572875013537793	0.0240938561340844	0.031869392730006
9	291.6523556971	2.05791768125444	1.6605333394858	1.04655149932658	0.727074749960589	1.31443997242415	-0.446324648024239	0.0410445786226164	0.829247106175453	-0.0626441510986358	0.329459255492824	-0.217352277046675	-0.031551276953657	0.16833830706773	0.044078407857279	0.0220977878024653	0.0300838076705653
10	291.036521399596	2.14982235931764	1.63736328070994	1.02696417220983	0.716758388658427	1.58654309240894	-0.527754932352957	0.0676526531380625	0.961115262626659	-0.0690734670954034	0.163564892276708	-0.166838829651522	-0.0904223502777466	0.157005310863529	0.0414896548158287	0.0338203264585612	0.0269212807312039
