(Intercept)	surprisal	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	-4.8543419938723	2.92581879648791	1.42564791071057	0.51244666832009	0.215934511670546	23.8920839830911	6.33074103984274	-1.08362406643484	-5.08844363274303	-0.093932442451509	0.839644889430082	0.126504083164308	-0.106276573676981	-0.565650089836987	0.177530904043071	0.0533538117428243	-0.00364161132268057
2	-6.75704196619105	2.87620380782704	1.4198703932257	0.801286432274761	0.353463201684613	23.7616827866131	6.18250195261839	-1.06543847872249	-4.78735162814475	-0.0339204746330832	0.741312629288177	0.157377976602475	-0.216372092147106	-0.541301734587424	0.1671775674217	0.0537976460887482	0.00136190939552623
3	-3.87758680280261	2.68728263438459	1.32217219656721	0.503611609936124	0.461285703951805	23.4601554862733	6.01030046474501	-0.958747305721144	-5.19308336958347	0.0533655432968725	0.872625687625106	-0.0603086925382346	-0.014109087911649	-0.510421129724267	0.186487413289454	0.0490022190739718	0.0107938048281732
4	-5.13749313811579	2.8159321793101	1.41803702263394	0.512618817357432	0.364056747667189	23.9272683514663	6.13564613727352	-1.05028980088749	-4.85904613850812	-0.0637816818638218	0.897072993843542	-0.0884280176827033	-0.0973910382166652	-0.548932441570635	0.160777030083777	0.0633467442111573	0.0197226140260027
5	-1.62282562148874	2.9602781073893	1.25712550740586	0.747649106712532	0.245100384224874	23.4834996695365	6.02039288092197	-1.44486989158312	-5.5703406739628	-0.0479280798480939	0.478297942869698	0.125847803042544	0.342451740218607	-0.514731868293031	0.242552509970714	0.0692623683580283	-0.0212936898480902
6	-3.28719607387612	2.83053737634633	1.53772489009212	0.529739975020416	0.293198683671686	23.5742645274152	5.98689635124967	-1.26163429568647	-4.91054333122755	-0.0201249570937848	0.782450891427459	0.00905335297838507	0.057564934878648	-0.512665572005325	0.179988852583892	0.0503500136322307	0.00579224532681673
7	-4.194060839982	2.81673544170529	1.24628595806516	0.624420658556911	0.391254885804294	23.5542843146457	6.23422885705545	-0.790889833977467	-4.67660434775341	-0.0638541306318729	0.759603659659964	-0.166483280788977	-0.385393418031809	-0.525761038965008	0.133346308596315	0.0540929636052082	0.0337589202649121
8	-2.00611421502082	2.86616999630679	1.46651050886211	0.665400438733078	0.542612453848996	24.0947367790545	6.07155858047489	-1.03019165740841	-5.43318664010415	-0.424877875910654	0.578744835326701	-0.0240355723968663	-0.221376600628011	-0.547607447210791	0.196267361206271	0.0978239377872446	0.000384421019759141
9	-7.97108087963288	2.79879799916214	1.41482170305795	0.483000060864657	0.44677557918347	23.8394191312612	6.08384524572627	-0.85576234822001	-4.82663491921269	-0.0433077671378112	1.16287718529029	0.0339668764327603	-0.0116463420905141	-0.534177655258373	0.154158749801192	0.0439543603391706	0.00498359704270259
10	-1.65463644559506	2.64748762079808	1.26613576269978	0.458387234256274	0.391525327384687	23.8141340372241	6.10337240141377	-1.15352790892396	-4.95660699986579	-0.181497337860274	0.806993991904267	-0.300521232225127	0.157894966301262	-0.534040927511546	0.178157825550723	0.0805275957294011	0.0112751421573394
