(Intercept)	surprisal	prev_surprisal	prev2_surprisal_buggy	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	291.593111813428	1.94924621097934	1.53996175489978	0.987426037370942	0.774021162910782	1.27056686474061	-0.679706696316288	0.0873960664990996	1.1125041987031	0.100002500141499	0.487399964957838	-0.208102028281272	-0.0707485184429113	0.208263967744624	0.0362512507006337	0.000799958208523302	0.0351183485244853
2	291.176572958846	1.95516791525535	1.47437791057992	0.950560670081022	0.760390624797674	1.53106463576436	-0.381024486064532	0.0384076506141133	0.914726687891321	0.0762307407178613	0.243519576821964	-0.20405750597419	0.0232763775302224	0.159066266549842	0.0538669062202317	0.0222766972007873	0.031328141974921
3	290.624880444516	1.91444531197323	1.57372742558332	0.976855517716999	0.762255457567634	1.65945742463834	-0.246180753934819	0.0699560699773323	0.977199114887542	0.0313963267051121	0.119303849335796	-0.270891986580327	-0.0416681589051228	0.145271431666405	0.046855414451291	0.0334929838368524	0.0391280979032165
4	291.761319436188	1.93190636690578	1.48848038016464	1.02652037766724	0.77953062982388	1.33203456516864	-0.315805315936553	-0.0328811634268927	1.01451931528579	-0.0439163798344763	0.135501162931625	-0.187035605738197	0.0270808455598586	0.174307252280105	0.0502436403833386	0.037183934744521	0.0305381192732512
5	291.815016153294	1.92581327391444	1.58200715235668	0.936704302353707	0.860229448178493	1.55914659350453	-0.422095051200132	0.0109137063588426	1.02339806916281	0.0313443453326959	0.294255892471569	-0.281715842001532	-0.118183532914164	0.164129737389788	0.0484123498182743	0.0207728613143371	0.0393932759439105
6	291.350879209604	1.91563510304661	1.51903068223898	0.985454625747924	0.774848910678656	1.67315341300117	-0.325268243431448	0.100185576215493	0.863361349478226	-0.0148788256701411	0.33848352732372	-0.29023969078291	-0.0824490613807861	0.150433110955102	0.0466861328333477	0.0260500272394659	0.0413295726439039
7	290.656831014002	1.9889041368097	1.54488337695999	1.01543223737492	0.824013292576812	1.4965873914873	-0.41988685923637	0.134212176732338	1.02022182732278	0.00396345386224181	0.364812884842439	-0.24377515655278	-0.0924248786492878	0.163945550926987	0.0413264872815595	0.0227406421753384	0.0379874102968102
8	290.326774832524	2.01252351272664	1.55991547702633	0.976032339497009	0.74916460229481	1.64636183359939	-0.372548293567291	0.0162066601025618	0.851122381948094	0.0697642045461408	0.37649618088557	-0.189572366047175	0.000655049584225763	0.152691920629222	0.0572470201903387	0.0177004607385953	0.0320732167018258
9	291.485247479227	1.96109837836996	1.57090341430783	0.933085037700571	0.766945491790228	1.39444719468922	-0.359475956404148	0.0926898538833771	0.877381520296651	0.039957659913148	0.399137683685831	-0.245809301115799	-0.0696521928777768	0.168213596264354	0.0457869286868025	0.0168372973173182	0.0323069557048892
10	290.823089434181	2.03290806815464	1.57401623158263	0.94397799985863	0.755665887844567	1.69459473607281	-0.440449944995784	0.117314908679905	1.01944174957366	0.0150305707316526	0.204024366570817	-0.183084778849543	-0.107431521671034	0.156470347291244	0.0420155038929145	0.0298690751254771	0.0263151443819765
